icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
484bd1,KLM73J,,,1776251952,57.093731,11.324925,3840.5,47.3,False,238.37,-31.893
484bd1,KLM73J,,,1776251953,57.095202,11.327795,3808.6,46.7,False,238.36,-32.002
484bd1,KLM73J,,,1776251954,57.096671,11.330668,3776.6,46.7,False,238.29,-32.11
484bd1,KLM73J,,,1776251955,57.098126,11.333563,3744.5,47.2,False,238.29,-32.22
484bd1,KLM73J,,,1776251956,57.099583,11.336458,3712.3,47.2,False,238.35,-32.33
484bd1,KLM73J,,,1776251957,57.101034,11.339363,3679.9,47.4,False,238.35,-32.44
484bd1,KLM73J,,,1776251958,57.102502,11.34224,3647.5,46.8,False,238.38,-32.551
484bd1,KLM73J,,,1776251959,57.103949,11.345149,3614.9,47.5,False,238.3,-32.662
484bd1,KLM73J,,,1776251960,57.105414,11.348031,3582.3,46.9,False,238.39,-32.774
484bd1,KLM73J,,,1776251961,57.106873,11.350921,3549.5,47.1,False,238.31,-32.886
484bd1,KLM73J,,,1776251962,57.108333,11.35381,3516.6,47.0,False,238.34,-32.999
484bd1,KLM73J,,,1776251963,57.109793,11.356699,3483.6,47.1,False,238.33,-33.112
484bd1,KLM73J,,,1776251964,57.111232,11.359626,3450.5,47.9,False,238.34,-33.225
484bd1,KLM73J,,,1776251965,57.112699,11.362506,3417.3,46.8,False,238.44,-33.34
484bd1,KLM73J,,,1776251966,57.114167,11.36538,3383.9,46.7,False,238.3,-33.454
484bd1,KLM73J,,,1776251967,57.115639,11.368247,3350.5,46.6,False,238.29,-33.569
484bd1,KLM73J,,,1776251968,57.117091,11.371151,3316.9,47.4,False,238.28,-33.685
484bd1,KLM73J,,,1776251969,57.118541,11.374093,3283.2,47.8,False,239.99,-33.577
484bd1,KLM73J,,,1776251970,57.120021,11.376988,3249.7,46.7,False,240.06,-33.692
484bd1,KLM73J,,,1776251971,57.121484,11.379908,3216.0,47.3,False,239.87,-33.808
484bd1,KLM73J,,,1776251972,57.122958,11.382811,3182.2,46.9,False,239.97,-33.925
484bd1,KLM73J,,,1776251973,57.12442,11.385734,3148.2,47.4,False,239.9,-34.042
484bd1,KLM73J,,,1776251974,57.125892,11.388642,3114.2,47.0,False,239.99,-34.159
484bd1,KLM73J,,,1776251975,57.127357,11.391559,3080.0,47.2,False,239.92,-34.277
484bd1,KLM73J,,,1776251976,57.128279,11.393353,3045.8,46.6,False,149.03,-9.804
484bd1,KLM73J,,,1776251977,57.129182,11.395173,3035.9,47.6,False,148.84,-9.805
484bd1,KLM73J,,,1776251978,57.130093,11.396981,3026.1,47.1,False,148.92,-9.806
484bd1,KLM73J,,,1776251979,57.131004,11.398787,3016.3,47.1,False,148.75,-9.807
484bd1,KLM73J,,,1776251980,57.13191,11.400598,3006.5,47.3,False,148.66,-9.808
484bd1,KLM73J,,,1776251981,57.132819,11.402403,2996.7,47.1,False,148.61,-9.809
484bd1,KLM73J,,,1776251982,57.133727,11.404207,2986.9,47.1,False,148.49,-9.81
484bd1,KLM73J,,,1776251983,57.134631,11.406016,2977.1,47.4,False,148.4,-9.811
484bd1,KLM73J,,,1776251984,57.135541,11.407815,2967.3,47.0,False,148.37,-9.813
484bd1,KLM73J,,,1776251985,57.136444,11.409621,2957.5,47.3,False,148.21,-9.814
484bd1,KLM73J,,,1776251986,57.137347,11.411426,2947.7,47.3,False,148.18,-9.815
484bd1,KLM73J,,,1776251987,57.138257,11.413219,2937.8,46.9,False,148.09,-9.816
484bd1,KLM73J,,,1776251988,57.139161,11.415019,2928.0,47.2,False,147.93,-9.817
484bd1,KLM73J,,,1776251989,57.140059,11.416827,2918.2,47.5,False,147.9,-9.818
484bd1,KLM73J,,,1776251990,57.140958,11.418633,2908.4,47.5,False,147.86,-9.819
484bd1,KLM73J,,,1776251991,57.141861,11.420429,2898.6,47.2,False,147.78,-9.821
484bd1,KLM73J,,,1776251992,57.142762,11.422227,2888.8,47.3,False,147.64,-9.822
484bd1,KLM73J,,,1776251993,57.143656,11.424034,2878.9,47.6,False,147.57,-9.823
484bd1,KLM73J,,,1776251994,57.144546,11.425849,2869.1,47.9,False,147.54,-9.824
484bd1,KLM73J,,,1776251995,57.145458,11.427625,2859.3,46.6,False,147.5,-9.825
484bd1,KLM73J,,,1776251996,57.146357,11.429414,2849.5,47.2,False,147.19,-9.826
484bd1,KLM73J,,,1776251997,57.147257,11.431205,2839.6,47.2,False,147.21,-9.828
