icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4acb02,NSZ2047,,,1778090280,58.924071,15.25333,9449.8,44.7,False,265.62,-30.388
4acb02,NSZ2047,,,1778090281,58.925775,15.256573,9419.3,44.5,False,265.62,-30.517
4acb02,NSZ2047,,,1778090282,58.927464,15.259857,9388.6,45.1,False,266.07,-30.644
4acb02,NSZ2047,,,1778090283,58.929189,15.263068,9357.9,43.9,False,266.07,-30.775
4acb02,NSZ2047,,,1778090284,58.930876,15.266355,9327.0,45.2,False,266.07,-30.908
4acb02,NSZ2047,,,1778090285,58.932573,15.269624,9295.9,44.8,False,266.07,-31.042
4acb02,NSZ2047,,,1778090286,58.934272,15.272889,9264.7,44.7,False,266.07,-31.177
4acb02,NSZ2047,,,1778090287,58.93597,15.276155,9233.4,44.8,False,266.07,-31.313
4acb02,NSZ2047,,,1778090288,58.93768,15.279398,9202.0,44.4,False,266.07,-31.45
4acb02,NSZ2047,,,1778090289,58.939379,15.282665,9170.4,44.8,False,266.07,-31.589
4acb02,NSZ2047,,,1778090290,58.941071,15.285944,9138.7,45.0,False,266.07,-31.729
4acb02,NSZ2047,,,1778090291,58.942766,15.289218,9106.8,44.9,False,266.07,-31.871
4acb02,NSZ2047,,,1778090292,58.944468,15.292477,9074.8,44.6,False,266.07,-32.014
4acb02,NSZ2047,,,1778090293,58.946158,15.295762,9042.6,45.1,False,266.07,-32.158
4acb02,NSZ2047,,,1778090294,58.947856,15.299029,9010.3,44.8,False,266.07,-32.304
4acb02,NSZ2047,,,1778090295,58.949545,15.302315,8977.9,45.1,False,266.07,-32.451
4acb02,NSZ2047,,,1778090296,58.951247,15.305574,8945.3,44.6,False,266.07,-32.6
4acb02,NSZ2047,,,1778090297,58.952941,15.308852,8912.5,44.9,False,266.07,-32.75
4acb02,NSZ2047,,,1778090298,58.95463,15.312138,8879.6,45.1,False,266.07,-32.901
4acb02,NSZ2047,,,1778090299,58.956332,15.3154,8846.5,44.7,False,266.07,-33.054
4acb02,NSZ2047,,,1778090300,58.958029,15.318672,8813.3,44.8,False,266.07,-33.209
4acb02,NSZ2047,,,1778090301,58.959751,15.321893,8780.0,44.0,False,266.07,-33.365
4acb02,NSZ2047,,,1778090302,58.96143,15.325198,8746.5,45.4,False,266.07,-33.523
4acb02,NSZ2047,,,1778090303,58.963126,15.328472,8712.8,44.9,False,266.07,-33.682
4acb02,NSZ2047,,,1778090304,58.964832,15.331726,8678.9,44.5,False,266.07,-33.843
4acb02,NSZ2047,,,1778090305,58.96652,15.335016,8644.9,45.1,False,266.07,-34.005
4acb02,NSZ2047,,,1778090306,58.968222,15.338357,8611.6,45.3,False,269.29,-33.301
4acb02,NSZ2047,,,1778090307,58.96995,15.341648,8578.2,44.5,False,269.29,-33.457
4acb02,NSZ2047,,,1778090308,58.971675,15.344947,8544.5,44.6,False,269.29,-33.614
4acb02,NSZ2047,,,1778090309,58.973395,15.348253,8510.8,44.7,False,269.29,-33.773
4acb02,NSZ2047,,,1778090310,58.975132,15.351528,8476.8,44.2,False,269.29,-33.934
4acb02,NSZ2047,,,1778090311,58.976857,15.354825,8442.7,44.6,False,269.29,-34.096
4acb02,NSZ2047,,,1778090312,58.978591,15.358106,8408.5,44.3,False,269.29,-34.26
4acb02,NSZ2047,,,1778090313,58.980316,15.361405,8374.1,44.6,False,269.29,-34.425
4acb02,NSZ2047,,,1778090314,58.982039,15.364708,8339.5,44.6,False,269.29,-34.592
4acb02,NSZ2047,,,1778090315,58.983783,15.367967,8304.7,43.9,False,269.29,-34.761
4acb02,NSZ2047,,,1778090316,58.985537,15.371209,8269.8,43.6,False,269.29,-34.931
4acb02,NSZ2047,,,1778090317,58.987263,15.374506,8234.7,44.5,False,269.29,-35.103
4acb02,NSZ2047,,,1778090318,58.989003,15.377775,8199.4,44.1,False,269.29,-35.277
4acb02,NSZ2047,,,1778090319,58.990752,15.381028,8163.9,43.8,False,269.29,-35.453
4acb02,NSZ2047,,,1778090320,58.992491,15.384298,8128.3,44.1,False,269.29,-35.631
4acb02,NSZ2047,,,1778090321,58.994226,15.387578,8092.5,44.2,False,269.29,-35.81
4acb02,NSZ2047,,,1778090322,58.995981,15.390818,8056.5,43.6,False,269.29,-35.991
4acb02,NSZ2047,,,1778090323,58.997721,15.394089,8020.3,44.1,False,269.29,-36.175
4acb02,NSZ2047,,,1778090324,58.999481,15.397317,7984.0,43.4,False,269.29,-36.36
4acb02,NSZ2047,,,1778090325,59.001221,15.400588,7947.4,44.1,False,269.29,-36.547
4acb02,NSZ2047,,,1778090326,59.002957,15.403868,7910.7,44.2,False,269.29,-36.736
4acb02,NSZ2047,,,1778090327,59.004727,15.407077,7873.8,43.0,False,269.29,-36.927
4acb02,NSZ2047,,,1778090328,59.006444,15.410394,7836.6,44.9,False,269.29,-37.12
4acb02,NSZ2047,,,1778090329,59.008194,15.413643,7799.3,43.7,False,269.29,-37.315
4acb02,NSZ2047,,,1778090330,59.009957,15.416868,7761.8,43.3,False,269.29,-37.513
4acb02,NSZ2047,,,1778090331,59.011681,15.420171,7724.1,44.6,False,269.29,-37.712
4acb02,NSZ2047,,,1778090332,59.013444,15.423395,7686.2,43.3,False,269.29,-37.914
4acb02,NSZ2047,,,1778090333,59.01519,15.426655,7648.1,43.9,False,269.29,-38.118
4acb02,NSZ2047,,,1778090334,59.016942,15.429943,7610.7,44.0,False,270.85,-37.401
4acb02,NSZ2047,,,1778090335,59.018692,15.433235,7573.1,44.1,False,270.85,-37.598
4acb02,NSZ2047,,,1778090336,59.020464,15.436482,7535.3,43.3,False,270.85,-37.797
4acb02,NSZ2047,,,1778090337,59.022235,15.43973,7497.3,43.4,False,270.85,-37.999
4acb02,NSZ2047,,,1778090338,59.02399,15.443011,7459.1,43.9,False,270.85,-38.202
4acb02,NSZ2047,,,1778090339,59.025757,15.446267,7420.7,43.5,False,270.85,-38.408
4acb02,NSZ2047,,,1778090340,59.027494,15.449585,7382.1,44.5,False,270.85,-38.616
4acb02,NSZ2047,,,1778090341,59.029256,15.452854,7343.2,43.7,False,270.85,-38.826
4acb02,NSZ2047,,,1778090342,59.031045,15.456067,7304.2,42.7,False,270.85,-39.038
4acb02,NSZ2047,,,1778090343,59.03281,15.459328,7264.9,43.5,False,270.85,-39.253
4acb02,NSZ2047,,,1778090344,59.034564,15.462613,7225.5,43.9,False,270.85,-39.471
4acb02,NSZ2047,,,1778090345,59.036322,15.465889,7185.8,43.8,False,270.85,-39.69
4acb02,NSZ2047,,,1778090346,59.038083,15.469159,7145.9,43.7,False,270.85,-39.913
4acb02,NSZ2047,,,1778090347,59.039844,15.472431,7105.7,43.7,False,270.85,-40.137
4acb02,NSZ2047,,,1778090348,59.041612,15.475696,7065.4,43.5,False,271.18,-40.365
4acb02,NSZ2047,,,1778090349,59.043373,15.478976,7024.8,43.8,False,271.18,-40.595
4acb02,NSZ2047,,,1778090350,59.045153,15.482217,6983.9,43.1,False,271.18,-40.828
4acb02,NSZ2047,,,1778090351,59.046911,15.485504,6942.9,43.9,False,271.18,-41.063
4acb02,NSZ2047,,,1778090352,59.048676,15.488776,6901.6,43.6,False,271.18,-41.301
4acb02,NSZ2047,,,1778090353,59.050455,15.49202,6860.0,43.2,False,271.18,-41.542
4acb02,NSZ2047,,,1778090354,59.052217,15.495298,6818.2,43.7,False,271.18,-41.786
4acb02,NSZ2047,,,1778090355,59.053973,15.49859,6776.2,44.0,False,271.18,-42.033
4acb02,NSZ2047,,,1778090356,59.055743,15.501897,6734.8,43.9,False,272.94,-41.383
4acb02,NSZ2047,,,1778090357,59.057538,15.505153,6693.2,43.0,False,272.94,-41.623
4acb02,NSZ2047,,,1778090358,59.059314,15.508447,6651.3,43.6,False,272.94,-41.867
4acb02,NSZ2047,,,1778090359,59.061084,15.511756,6609.2,43.9,False,272.94,-42.113
4acb02,NSZ2047,,,1778090360,59.062862,15.515047,6566.9,43.6,False,272.94,-42.362
4acb02,NSZ2047,,,1778090361,59.064648,15.51832,6524.2,43.3,False,272.94,-42.614
4acb02,NSZ2047,,,1778090362,59.066416,15.521633,6481.4,43.9,False,272.95,-42.871
4acb02,NSZ2047,,,1778090363,59.068208,15.524862,6439.2,42.8,False,271.62,-42.14
4acb02,NSZ2047,,,1778090364,59.069947,15.528166,6397.8,44.3,False,270.3,-41.456
4acb02,NSZ2047,,,1778090365,59.071689,15.531431,6357.0,43.9,False,268.99,-40.816
4acb02,NSZ2047,,,1778090366,59.073447,15.53463,6316.8,43.1,False,267.7,-40.212
4acb02,NSZ2047,,,1778090367,59.075167,15.537876,6277.1,44.1,False,266.42,-39.637
4acb02,NSZ2047,,,1778090368,59.076903,15.541058,6238.0,43.3,False,265.15,-39.088
4acb02,NSZ2047,,,1778090369,59.078607,15.544272,6199.5,44.1,False,263.9,-38.56
4acb02,NSZ2047,,,1778090370,59.080314,15.54745,6161.4,43.7,False,262.65,-38.051
4acb02,NSZ2047,,,1778090371,59.082005,15.550627,6123.9,44.0,False,261.42,-37.559
4acb02,NSZ2047,,,1778090372,59.083694,15.553779,6086.8,43.8,False,260.2,-37.082
4acb02,NSZ2047,,,1778090373,59.08536,15.556947,6050.2,44.3,False,258.99,-36.62
4acb02,NSZ2047,,,1778090374,59.087049,15.560038,6014.0,43.2,False,257.79,-36.17
4acb02,NSZ2047,,,1778090375,59.088712,15.563152,5978.3,43.9,False,256.6,-35.733
4acb02,NSZ2047,,,1778090376,59.090391,15.566287,5942.7,43.8,False,258.67,-35.519
4acb02,NSZ2047,,,1778090377,59.092062,15.569407,5907.6,43.8,False,257.48,-35.095
4acb02,NSZ2047,,,1778090378,59.093722,15.57252,5873.0,43.9,False,256.3,-34.681
4acb02,NSZ2047,,,1778090379,59.095382,15.575604,5838.7,43.7,False,255.13,-34.278
4acb02,NSZ2047,,,1778090380,59.097032,15.57868,5804.8,43.8,False,253.97,-33.884
4acb02,NSZ2047,,,1778090381,59.098645,15.581799,5771.3,44.8,False,252.82,-33.5
4acb02,NSZ2047,,,1778090382,59.100287,15.584833,5738.2,43.5,False,251.67,-33.124
4acb02,NSZ2047,,,1778090383,59.101921,15.58784,5705.4,43.4,False,250.0,-32.758
4acb02,NSZ2047,,,1778090384,59.103521,15.590886,5673.0,44.3,False,248.87,-32.399
4acb02,NSZ2047,,,1778090385,59.105127,15.593895,5641.0,43.9,False,247.75,-32.047
4acb02,NSZ2047,,,1778090386,59.106717,15.596906,5609.3,44.2,False,246.64,-31.703
