callsign,icao24,actype,bada_model,time,lat,lon,baro_alt_m,true_track,velocity_ms,vertical_rate_ms,on_ground,cas_ms,mach,fuel_flow_kg_s,cum_fuel_kg
SAS2690,4ac9ed,,B738W26,1776892320,59.333884,17.805086,1722.1,10.3,122.53,-6.019,False,113.18,0.3336,0.16482,0.165
SAS2690,4ac9ed,,B738W26,1776892321,59.334968,17.805473,1716.1,10.3,122.48,-6.017,False,113.18,0.3335,0.16489,0.33
SAS2690,4ac9ed,,B738W26,1776892322,59.336051,17.805859,1710.1,10.3,122.44,-6.015,False,113.18,0.3334,0.16495,0.495
SAS2690,4ac9ed,,B738W26,1776892323,59.337134,17.806245,1704.1,10.3,122.4,-6.012,False,113.18,0.3333,0.16502,0.66
SAS2690,4ac9ed,,B738W26,1776892324,59.33823,17.806635,1698.1,10.3,123.8,-6.081,False,113.18,0.334,0.16416,0.824
SAS2690,4ac9ed,,B738W26,1776892325,59.339325,17.807025,1692.0,10.3,123.75,-6.079,False,113.18,0.3339,0.16423,0.988
SAS2690,4ac9ed,,B738W26,1776892326,59.34042,17.807415,1685.9,10.3,123.71,-6.077,False,113.18,0.3338,0.16429,1.152
SAS2690,4ac9ed,,B738W26,1776892327,59.341514,17.807805,1679.8,10.3,123.66,-6.075,False,113.18,0.3336,0.16436,1.316
SAS2690,4ac9ed,,B738W26,1776892328,59.342608,17.808195,1673.7,10.3,123.62,-6.072,False,113.18,0.3335,0.16442,1.48
SAS2690,4ac9ed,,B738W26,1776892329,59.343701,17.808585,1667.7,10.3,123.58,-6.07,False,113.18,0.3334,0.16449,1.644
SAS2690,4ac9ed,,B738W26,1776892330,59.344794,17.808974,1661.6,10.3,123.53,-6.068,False,113.18,0.3333,0.16455,1.809
SAS2690,4ac9ed,,B738W26,1776892331,59.345887,17.809364,1655.5,10.3,123.49,-6.066,False,113.18,0.3332,0.16462,1.974
SAS2690,4ac9ed,,B738W26,1776892332,59.346979,17.809753,1649.5,10.3,123.44,-6.064,False,113.18,0.333,0.16468,2.139
SAS2690,4ac9ed,,B738W26,1776892333,59.348071,17.810142,1643.4,10.3,123.4,-6.062,False,113.18,0.3329,0.16474,2.304
SAS2690,4ac9ed,,B738W26,1776892334,59.349163,17.810531,1637.3,10.3,123.36,-6.06,False,113.18,0.3328,0.16481,2.469
SAS2690,4ac9ed,,B738W26,1776892335,59.350254,17.81092,1631.3,10.3,123.31,-6.057,False,113.18,0.3327,0.16487,2.634
SAS2690,4ac9ed,,B738W26,1776892336,59.351344,17.811308,1625.2,10.3,123.27,-6.055,False,113.18,0.3326,0.16494,2.799
SAS2690,4ac9ed,,B738W26,1776892337,59.352435,17.811697,1619.2,10.3,123.22,-6.053,False,113.18,0.3324,0.165,2.964
SAS2690,4ac9ed,,B738W26,1776892338,59.353525,17.812085,1613.1,10.3,123.18,-6.051,False,113.18,0.3323,0.16506,3.129
SAS2690,4ac9ed,,B738W26,1776892339,59.354614,17.812474,1607.1,10.3,123.14,-6.049,False,113.18,0.3322,0.16513,3.294
SAS2690,4ac9ed,,B738W26,1776892340,59.355704,17.812862,1601.0,10.3,123.09,-6.047,False,113.18,0.3321,0.16519,3.459
SAS2690,4ac9ed,,B738W26,1776892341,59.356792,17.81325,1595.0,10.3,123.05,-6.044,False,113.18,0.332,0.16526,3.624
SAS2690,4ac9ed,,B738W26,1776892342,59.357881,17.813638,1588.9,10.3,123.01,-6.042,False,113.18,0.3318,0.16532,3.789
SAS2690,4ac9ed,,B738W26,1776892343,59.358969,17.814025,1582.9,10.3,122.96,-6.04,False,113.18,0.3317,0.16538,3.954
SAS2690,4ac9ed,,B738W26,1776892344,59.360056,17.814413,1576.8,10.3,122.92,-6.038,False,113.18,0.3316,0.16545,4.119
SAS2690,4ac9ed,,B738W26,1776892345,59.361144,17.8148,1570.8,10.3,122.88,-6.036,False,113.18,0.3315,0.16551,4.285
SAS2690,4ac9ed,,B738W26,1776892346,59.362231,17.815188,1564.8,10.3,122.83,-6.034,False,113.18,0.3314,0.16558,4.451
SAS2690,4ac9ed,,B738W26,1776892347,59.363317,17.815575,1558.7,10.3,122.79,-6.032,False,113.18,0.3312,0.16564,4.617
SAS2690,4ac9ed,,B738W26,1776892348,59.364403,17.815962,1552.7,10.3,122.74,-6.03,False,113.18,0.3311,0.1657,4.783
SAS2690,4ac9ed,,B738W26,1776892349,59.365489,17.816349,1546.7,10.3,122.7,-6.027,False,113.18,0.331,0.16577,4.949
SAS2690,4ac9ed,,B738W26,1776892350,59.366574,17.816736,1540.6,10.3,122.66,-6.025,False,113.18,0.3309,0.16583,5.115
SAS2690,4ac9ed,,B738W26,1776892351,59.367659,17.817122,1534.6,10.3,122.61,-6.023,False,113.18,0.3308,0.16589,5.281
SAS2690,4ac9ed,,B738W26,1776892352,59.368744,17.817509,1528.6,10.3,122.57,-6.021,False,113.18,0.3307,0.16596,5.447
SAS2690,4ac9ed,,B738W26,1776892353,59.369828,17.817895,1522.6,10.3,122.53,-6.019,False,113.18,0.3305,0.16602,5.613
SAS2690,4ac9ed,,B738W26,1776892354,59.370912,17.818281,1516.6,10.3,122.49,-6.017,False,113.18,0.3304,0.16608,5.779
SAS2690,4ac9ed,,B738W26,1776892355,59.371995,17.818668,1510.5,10.3,122.44,-6.015,False,113.18,0.3303,0.16615,5.945
SAS2690,4ac9ed,,B738W26,1776892356,59.373078,17.819053,1504.5,10.3,122.4,-6.013,False,113.18,0.3302,0.16621,6.111
SAS2690,4ac9ed,,B738W26,1776892357,59.374161,17.819439,1498.5,10.3,122.36,-6.01,False,113.18,0.3301,0.16627,6.277
SAS2690,4ac9ed,,B738W26,1776892358,59.375243,17.819825,1492.5,10.3,122.31,-6.008,False,113.18,0.3299,0.16634,6.443
SAS2690,4ac9ed,,B738W26,1776892359,59.376324,17.82021,1486.5,10.3,122.1,-5.998,False,113.18,0.3298,0.16645,6.609
SAS2690,4ac9ed,,B738W26,1776892360,59.377404,17.820595,1480.5,10.3,122.05,-5.996,False,113.18,0.3297,0.16652,6.776
SAS2690,4ac9ed,,B738W26,1776892361,59.378483,17.82098,1474.5,10.3,122.01,-5.993,False,113.18,0.3295,0.16658,6.943
SAS2690,4ac9ed,,B738W26,1776892362,59.379562,17.821364,1468.5,10.3,121.97,-5.991,False,113.18,0.3294,0.16664,7.11
SAS2690,4ac9ed,,B738W26,1776892363,59.380641,17.821749,1462.5,10.3,121.92,-5.989,False,113.18,0.3293,0.16671,7.277
SAS2690,4ac9ed,,B738W26,1776892364,59.38172,17.822133,1456.5,10.3,121.88,-5.987,False,113.18,0.3292,0.16677,7.444
SAS2690,4ac9ed,,B738W26,1776892365,59.382798,17.822517,1450.5,10.3,121.84,-5.985,False,113.18,0.3291,0.16683,7.611
SAS2690,4ac9ed,,B738W26,1776892366,59.383876,17.822901,1444.6,10.3,121.8,-5.983,False,113.18,0.329,0.16689,7.778
SAS2690,4ac9ed,,B738W26,1776892367,59.384953,17.823285,1438.6,10.3,121.75,-5.981,False,113.18,0.3288,0.16696,7.945
SAS2690,4ac9ed,,B738W26,1776892368,59.38603,17.823669,1432.6,10.3,121.71,-5.979,False,113.18,0.3287,0.16702,8.112
SAS2690,4ac9ed,,B738W26,1776892369,59.387106,17.824053,1426.6,10.3,121.67,-5.977,False,113.18,0.3286,0.16708,8.279
SAS2690,4ac9ed,,B738W26,1776892370,59.388183,17.824436,1420.6,10.3,121.63,-5.975,False,113.18,0.3285,0.16714,8.446
SAS2690,4ac9ed,,B738W26,1776892371,59.389258,17.824819,1414.7,10.3,121.58,-5.972,False,113.18,0.3284,0.16721,8.613
SAS2690,4ac9ed,,B738W26,1776892372,59.390334,17.825203,1408.7,10.3,121.54,-5.97,False,113.18,0.3283,0.16727,8.78
SAS2690,4ac9ed,,B738W26,1776892373,59.391409,17.825586,1402.7,10.3,121.5,-5.968,False,113.18,0.3281,0.16733,8.947
SAS2690,4ac9ed,,B738W26,1776892374,59.392484,17.825969,1396.8,10.3,121.46,-5.966,False,113.18,0.328,0.16739,9.114
SAS2690,4ac9ed,,B738W26,1776892375,59.393558,17.826352,1390.8,10.3,121.41,-5.964,False,113.18,0.3279,0.16746,9.281
SAS2690,4ac9ed,,B738W26,1776892376,59.394632,17.826734,1384.8,10.3,121.37,-5.962,False,113.18,0.3278,0.16752,9.449
SAS2690,4ac9ed,,B738W26,1776892377,59.395706,17.827117,1378.9,10.3,121.33,-5.96,False,113.18,0.3277,0.16758,9.617
SAS2690,4ac9ed,,B738W26,1776892378,59.396779,17.827497,1372.9,10.2,121.29,-5.958,False,113.18,0.3276,0.16764,9.785
SAS2690,4ac9ed,,B738W26,1776892379,59.397853,17.827869,1366.9,10.0,121.24,-5.956,False,113.18,0.3274,0.1677,9.953
SAS2690,4ac9ed,,B738W26,1776892380,59.398926,17.828241,1361.0,10.0,121.19,-5.953,False,113.18,0.3273,0.16777,10.121
SAS2690,4ac9ed,,B738W26,1776892381,59.399999,17.828612,1355.0,10.0,121.15,-5.951,False,113.18,0.3272,0.16783,10.289
SAS2690,4ac9ed,,B738W26,1776892382,59.401072,17.828984,1349.1,10.0,121.11,-5.949,False,113.18,0.3271,0.16789,10.457
SAS2690,4ac9ed,,B738W26,1776892383,59.402144,17.829356,1343.1,10.0,121.07,-5.947,False,113.18,0.327,0.16795,10.625
SAS2690,4ac9ed,,B738W26,1776892384,59.403216,17.829727,1337.2,10.0,121.03,-5.945,False,113.18,0.3269,0.16801,10.793
SAS2690,4ac9ed,,B738W26,1776892385,59.404288,17.830098,1331.2,10.0,120.98,-5.943,False,113.18,0.3268,0.16808,10.961
SAS2690,4ac9ed,,B738W26,1776892386,59.405359,17.83047,1325.3,10.0,120.94,-5.941,False,113.18,0.3266,0.16814,11.129
SAS2690,4ac9ed,,B738W26,1776892387,59.406429,17.830841,1319.4,10.0,120.9,-5.939,False,113.18,0.3265,0.1682,11.297
SAS2690,4ac9ed,,B738W26,1776892388,59.4075,17.831211,1313.4,10.0,120.86,-5.937,False,113.18,0.3264,0.16826,11.465
SAS2690,4ac9ed,,B738W26,1776892389,59.40857,17.831582,1307.5,10.0,120.82,-5.935,False,113.18,0.3263,0.16832,11.633
SAS2690,4ac9ed,,B738W26,1776892390,59.40964,17.831953,1301.5,10.0,120.77,-5.933,False,113.18,0.3262,0.16838,11.801
SAS2690,4ac9ed,,B738W26,1776892391,59.410709,17.832323,1295.6,10.0,120.73,-5.931,False,113.18,0.3261,0.16844,11.969
SAS2690,4ac9ed,,B738W26,1776892392,59.411778,17.832694,1289.7,10.0,120.69,-5.929,False,113.18,0.326,0.16851,12.138
SAS2690,4ac9ed,,B738W26,1776892393,59.412846,17.833064,1283.8,10.0,120.65,-5.927,False,113.18,0.3258,0.16857,12.307
SAS2690,4ac9ed,,B738W26,1776892394,59.413914,17.833434,1277.8,10.0,120.61,-5.924,False,113.18,0.3257,0.16863,12.476
SAS2690,4ac9ed,,B738W26,1776892395,59.414982,17.833804,1271.9,10.0,120.57,-5.922,False,113.18,0.3256,0.16869,12.645
SAS2690,4ac9ed,,B738W26,1776892396,59.41605,17.834174,1266.0,10.0,120.52,-5.92,False,113.18,0.3255,0.16875,12.814
SAS2690,4ac9ed,,B738W26,1776892397,59.417117,17.834544,1260.1,10.0,120.48,-5.918,False,113.18,0.3254,0.16881,12.983
SAS2690,4ac9ed,,B738W26,1776892398,59.418184,17.834913,1254.1,10.0,120.44,-5.916,False,113.18,0.3253,0.16887,13.152
SAS2690,4ac9ed,,B738W26,1776892399,59.41925,17.835283,1248.2,10.0,120.4,-5.914,False,113.18,0.3252,0.16893,13.321
SAS2690,4ac9ed,,B738W26,1776892400,59.420316,17.835652,1242.3,10.0,120.36,-5.912,False,113.18,0.325,0.16899,13.49
SAS2690,4ac9ed,,B738W26,1776892401,59.421381,17.836021,1236.4,10.0,120.32,-5.91,False,113.18,0.3249,0.16906,13.659
SAS2690,4ac9ed,,B738W26,1776892402,59.422447,17.83639,1230.5,10.0,120.27,-5.908,False,113.18,0.3248,0.16912,13.828
SAS2690,4ac9ed,,B738W26,1776892403,59.423512,17.836759,1224.6,10.0,120.23,-5.906,False,113.18,0.3247,0.16918,13.997
SAS2690,4ac9ed,,B738W26,1776892404,59.42459,17.837133,1218.7,10.0,121.79,-5.982,False,113.18,0.3253,0.16847,14.165
SAS2690,4ac9ed,,B738W26,1776892405,59.425668,17.837507,1212.7,10.0,121.74,-5.98,False,113.18,0.3252,0.16853,14.334
SAS2690,4ac9ed,,B738W26,1776892406,59.426746,17.83788,1206.7,10.0,121.7,-5.978,False,113.18,0.3251,0.16859,14.503
SAS2690,4ac9ed,,B738W26,1776892407,59.427824,17.838254,1200.7,10.0,121.66,-5.976,False,113.18,0.325,0.16865,14.672
SAS2690,4ac9ed,,B738W26,1776892408,59.428901,17.838627,1194.8,10.0,121.62,-5.974,False,113.18,0.3249,0.16872,14.841
SAS2690,4ac9ed,,B738W26,1776892409,59.429978,17.839,1188.8,10.0,121.58,-5.972,False,113.18,0.3247,0.16878,15.01
SAS2690,4ac9ed,,B738W26,1776892410,59.431054,17.839373,1182.8,10.0,121.53,-5.97,False,113.18,0.3246,0.16884,15.179
SAS2690,4ac9ed,,B738W26,1776892411,59.43213,17.839746,1176.8,10.0,121.49,-5.968,False,113.18,0.3245,0.1689,15.348
SAS2690,4ac9ed,,B738W26,1776892412,59.433206,17.840119,1170.9,10.0,121.45,-5.966,False,113.18,0.3244,0.16896,15.517
SAS2690,4ac9ed,,B738W26,1776892413,59.434281,17.840491,1164.9,10.0,121.41,-5.964,False,113.18,0.3243,0.16902,15.686
SAS2690,4ac9ed,,B738W26,1776892414,59.435356,17.840864,1158.9,10.0,121.37,-5.962,False,113.18,0.3242,0.16908,15.855
SAS2690,4ac9ed,,B738W26,1776892415,59.43643,17.841236,1153.0,10.0,121.32,-5.96,False,113.18,0.3241,0.16914,16.024
SAS2690,4ac9ed,,B738W26,1776892416,59.437505,17.841608,1147.0,10.0,121.28,-5.958,False,113.18,0.3239,0.16921,16.193
SAS2690,4ac9ed,,B738W26,1776892417,59.438578,17.84198,1141.1,10.0,121.24,-5.956,False,113.18,0.3238,0.16927,16.362
SAS2690,4ac9ed,,B738W26,1776892418,59.439652,17.842352,1135.1,10.0,121.2,-5.954,False,113.18,0.3237,0.16933,16.531
SAS2690,4ac9ed,,B738W26,1776892419,59.440725,17.842724,1129.2,10.0,121.16,-5.952,False,113.18,0.3236,0.16939,16.7
SAS2690,4ac9ed,,B738W26,1776892420,59.441798,17.843096,1123.2,10.0,121.12,-5.95,False,113.18,0.3235,0.16945,16.869
SAS2690,4ac9ed,,B738W26,1776892421,59.44287,17.843467,1117.3,10.0,121.08,-5.947,False,113.18,0.3234,0.16951,17.039
SAS2690,4ac9ed,,B738W26,1776892422,59.443942,17.843839,1111.3,10.0,121.03,-5.945,False,113.18,0.3233,0.16957,17.209
SAS2690,4ac9ed,,B738W26,1776892423,59.445013,17.84421,1105.4,10.0,120.99,-5.943,False,113.18,0.3231,0.16963,17.379
SAS2690,4ac9ed,,B738W26,1776892424,59.446085,17.844581,1099.4,10.0,120.95,-5.941,False,113.18,0.323,0.16969,17.549
SAS2690,4ac9ed,,B738W26,1776892425,59.447156,17.844952,1093.5,10.0,120.91,-5.939,False,113.18,0.3229,0.16975,17.719
SAS2690,4ac9ed,,B738W26,1776892426,59.448226,17.845323,1087.5,10.0,120.87,-5.937,False,113.18,0.3228,0.16981,17.889
SAS2690,4ac9ed,,B738W26,1776892427,59.449296,17.845694,1081.6,10.0,120.83,-5.935,False,113.18,0.3227,0.16987,18.059
SAS2690,4ac9ed,,B738W26,1776892428,59.450366,17.846064,1075.7,10.0,120.79,-5.933,False,113.18,0.3226,0.16993,18.229
SAS2690,4ac9ed,,B738W26,1776892429,59.451435,17.846435,1069.7,10.0,120.74,-5.931,False,113.18,0.3225,0.17,18.399
SAS2690,4ac9ed,,B738W26,1776892430,59.452504,17.846809,1063.8,10.1,120.7,-5.929,False,113.18,0.3224,0.17006,18.569
SAS2690,4ac9ed,,B738W26,1776892431,59.453572,17.847191,1057.9,10.3,120.67,-5.927,False,113.18,0.3222,0.17012,18.739
SAS2690,4ac9ed,,B738W26,1776892432,59.454639,17.847573,1051.9,10.3,120.64,-5.926,False,113.18,0.3221,0.17018,18.909
SAS2690,4ac9ed,,B738W26,1776892433,59.455706,17.847954,1046.0,10.3,120.59,-5.924,False,113.18,0.322,0.17024,19.079
SAS2690,4ac9ed,,B738W26,1776892434,59.456773,17.848336,1040.1,10.3,120.55,-5.922,False,113.18,0.3219,0.1703,19.249
SAS2690,4ac9ed,,B738W26,1776892435,59.457839,17.848717,1034.2,10.3,120.51,-5.92,False,113.18,0.3218,0.17036,19.419
SAS2690,4ac9ed,,B738W26,1776892436,59.458905,17.849099,1028.3,10.3,120.47,-5.918,False,113.18,0.3217,0.17042,19.589
SAS2690,4ac9ed,,B738W26,1776892437,59.459971,17.84948,1022.3,10.3,120.43,-5.916,False,113.18,0.3216,0.17048,19.759
SAS2690,4ac9ed,,B738W26,1776892438,59.461036,17.849861,1016.4,10.3,120.39,-5.914,False,113.18,0.3215,0.17054,19.93
SAS2690,4ac9ed,,B738W26,1776892439,59.462101,17.850242,1010.5,10.3,120.35,-5.912,False,113.18,0.3213,0.1706,20.101
SAS2690,4ac9ed,,B738W26,1776892440,59.463165,17.850623,1004.6,10.3,120.31,-5.91,False,113.18,0.3212,0.17066,20.272
SAS2690,4ac9ed,,B738W26,1776892441,59.46423,17.851003,998.7,10.3,120.27,-5.908,False,113.18,0.3211,0.17072,20.443
SAS2690,4ac9ed,,B738W26,1776892442,59.465293,17.851384,992.8,10.3,120.23,-5.906,False,113.18,0.321,0.17077,20.614
SAS2690,4ac9ed,,B738W26,1776892443,59.466357,17.851764,986.9,10.3,120.18,-5.904,False,113.18,0.3209,0.17083,20.785
SAS2690,4ac9ed,,B738W26,1776892444,59.46742,17.852145,981.0,10.3,120.14,-5.902,False,113.18,0.3208,0.17089,20.956
SAS2690,4ac9ed,,B738W26,1776892445,59.468483,17.852525,975.1,10.3,120.1,-5.9,False,113.18,0.3207,0.17095,21.127
SAS2690,4ac9ed,,B738W26,1776892446,59.469545,17.852905,969.2,10.3,120.06,-5.898,False,113.18,0.3206,0.17101,21.298
SAS2690,4ac9ed,,B738W26,1776892447,59.470607,17.853285,963.3,10.3,120.02,-5.896,False,113.18,0.3205,0.17107,21.469
SAS2690,4ac9ed,,B738W26,1776892448,59.471669,17.853665,957.4,10.3,119.98,-5.894,False,113.18,0.3203,0.17113,21.64
SAS2690,4ac9ed,,B738W26,1776892449,59.47273,17.854044,951.5,10.3,119.94,-5.892,False,113.18,0.3202,0.17119,21.811
SAS2690,4ac9ed,,B738W26,1776892450,59.473791,17.854424,945.6,10.3,119.9,-5.89,False,113.18,0.3201,0.17125,21.982
SAS2690,4ac9ed,,B738W26,1776892451,59.474851,17.854803,939.7,10.3,119.86,-5.888,False,113.18,0.32,0.17131,22.153
SAS2690,4ac9ed,,B738W26,1776892452,59.475912,17.855183,933.8,10.3,119.82,-5.886,False,113.18,0.3199,0.17137,22.324
SAS2690,4ac9ed,,B738W26,1776892453,59.476971,17.855562,927.9,10.3,119.78,-5.884,False,113.18,0.3198,0.17143,22.495
SAS2690,4ac9ed,,B738W26,1776892454,59.478031,17.855941,922.0,10.3,119.74,-5.882,False,113.18,0.3197,0.17149,22.666
SAS2690,4ac9ed,,B738W26,1776892455,59.47909,17.85632,916.2,10.3,119.7,-5.88,False,113.18,0.3196,0.17154,22.838
SAS2690,4ac9ed,,B738W26,1776892456,59.480059,17.856666,910.3,10.3,109.53,-5.38,False,103.35,0.2918,0.17077,23.009
SAS2690,4ac9ed,,B738W26,1776892457,59.481028,17.857013,904.9,10.3,109.5,-5.379,False,103.35,0.2917,0.17082,23.18
SAS2690,4ac9ed,,B738W26,1776892458,59.481997,17.857359,899.5,10.3,109.46,-5.377,False,103.35,0.2916,0.17088,23.351
SAS2690,4ac9ed,,B738W26,1776892459,59.482965,17.857706,894.1,10.3,109.43,-5.375,False,103.35,0.2915,0.17093,23.522
SAS2690,4ac9ed,,B738W26,1776892460,59.483933,17.858052,888.8,10.3,109.39,-5.374,False,103.35,0.2914,0.17098,23.693
SAS2690,4ac9ed,,B738W26,1776892461,59.4849,17.858398,883.4,10.3,109.36,-5.372,False,103.35,0.2913,0.17103,23.864
SAS2690,4ac9ed,,B738W26,1776892462,59.485868,17.858744,878.0,10.3,109.33,-5.37,False,103.35,0.2912,0.17109,24.035
SAS2690,4ac9ed,,B738W26,1776892463,59.486846,17.859094,872.7,10.3,110.53,-5.429,False,103.35,0.2916,0.17066,24.206
SAS2690,4ac9ed,,B738W26,1776892464,59.487823,17.859444,867.2,10.3,110.49,-5.428,False,103.35,0.2915,0.17072,24.377
SAS2690,4ac9ed,,B738W26,1776892465,59.488801,17.859794,861.8,10.3,110.46,-5.426,False,103.35,0.2914,0.17077,24.548
SAS2690,4ac9ed,,B738W26,1776892466,59.489778,17.860143,856.4,10.3,110.42,-5.424,False,103.35,0.2913,0.17082,24.719
SAS2690,4ac9ed,,B738W26,1776892467,59.490755,17.860493,850.9,10.3,110.39,-5.423,False,103.35,0.2912,0.17087,24.89
SAS2690,4ac9ed,,B738W26,1776892468,59.491731,17.860842,845.5,10.3,110.36,-5.421,False,103.35,0.2911,0.17093,25.061
SAS2690,4ac9ed,,B738W26,1776892469,59.492707,17.861191,840.1,10.3,110.32,-5.419,False,103.35,0.291,0.17098,25.232
SAS2690,4ac9ed,,B738W26,1776892470,59.493683,17.86154,834.7,10.3,110.29,-5.418,False,103.35,0.2909,0.17103,25.403
SAS2690,4ac9ed,,B738W26,1776892471,59.494659,17.861889,829.3,10.3,110.25,-5.416,False,103.35,0.2908,0.17108,25.574
SAS2690,4ac9ed,,B738W26,1776892472,59.495634,17.862238,823.8,10.3,110.22,-5.414,False,103.35,0.2907,0.17114,25.745
SAS2690,4ac9ed,,B738W26,1776892473,59.496609,17.862587,818.4,10.3,110.19,-5.413,False,103.35,0.2906,0.17119,25.916
SAS2690,4ac9ed,,B738W26,1776892474,59.497584,17.862936,813.0,10.3,110.15,-5.411,False,103.35,0.2905,0.17124,26.087
SAS2690,4ac9ed,,B738W26,1776892475,59.498558,17.863284,807.6,10.3,110.12,-5.409,False,103.35,0.2904,0.17129,26.258
SAS2690,4ac9ed,,B738W26,1776892476,59.499532,17.863633,802.2,10.3,110.08,-5.408,False,103.35,0.2904,0.17135,26.429
SAS2690,4ac9ed,,B738W26,1776892477,59.500506,17.863983,796.8,10.3,110.05,-5.406,False,103.35,0.2903,0.1714,26.6
SAS2690,4ac9ed,,B738W26,1776892478,59.501479,17.864334,791.4,10.4,110.02,-5.404,False,103.35,0.2902,0.17145,26.771
SAS2690,4ac9ed,,B738W26,1776892479,59.502452,17.864686,786.0,10.4,109.99,-5.403,False,103.35,0.2901,0.1715,26.943
SAS2690,4ac9ed,,B738W26,1776892480,59.503424,17.865037,780.6,10.4,109.95,-5.401,False,103.35,0.29,0.17155,27.115
SAS2690,4ac9ed,,B738W26,1776892481,59.504397,17.865389,775.2,10.4,109.92,-5.4,False,103.35,0.2899,0.17161,27.287
SAS2690,4ac9ed,,B738W26,1776892482,59.505369,17.86574,769.8,10.4,109.89,-5.398,False,103.35,0.2898,0.17166,27.459
SAS2690,4ac9ed,,B738W26,1776892483,59.506341,17.866091,764.4,10.4,109.85,-5.396,False,103.35,0.2897,0.17171,27.631
SAS2690,4ac9ed,,B738W26,1776892484,59.507312,17.866442,759.0,10.4,109.82,-5.395,False,103.35,0.2896,0.17176,27.803
SAS2690,4ac9ed,,B738W26,1776892485,59.508283,17.866793,753.6,10.4,109.78,-5.393,False,103.35,0.2895,0.17181,27.975
SAS2690,4ac9ed,,B738W26,1776892486,59.509254,17.867144,748.2,10.4,109.75,-5.391,False,103.35,0.2894,0.17186,28.147
SAS2690,4ac9ed,,B738W26,1776892487,59.510225,17.867494,742.8,10.4,109.72,-5.39,False,103.35,0.2893,0.17192,28.319
SAS2690,4ac9ed,,B738W26,1776892488,59.511195,17.867845,737.4,10.4,109.68,-5.388,False,103.35,0.2892,0.17197,28.491
SAS2690,4ac9ed,,B738W26,1776892489,59.512165,17.868195,732.0,10.4,109.65,-5.386,False,103.35,0.2892,0.17202,28.663
SAS2690,4ac9ed,,B738W26,1776892490,59.513134,17.868546,726.6,10.4,109.62,-5.385,False,103.35,0.2891,0.17207,28.835
SAS2690,4ac9ed,,B738W26,1776892491,59.514104,17.868896,721.3,10.4,109.58,-5.383,False,103.35,0.289,0.17212,29.007
SAS2690,4ac9ed,,B738W26,1776892492,59.515073,17.869246,715.9,10.4,109.55,-5.381,False,103.35,0.2889,0.17217,29.179
SAS2690,4ac9ed,,B738W26,1776892493,59.516042,17.869596,710.5,10.4,109.52,-5.38,False,103.35,0.2888,0.17222,29.351
SAS2690,4ac9ed,,B738W26,1776892494,59.51701,17.869946,705.1,10.4,109.48,-5.378,False,103.35,0.2887,0.17228,29.523
SAS2690,4ac9ed,,B738W26,1776892495,59.517978,17.870296,699.7,10.4,109.45,-5.376,False,103.35,0.2886,0.17233,29.695
SAS2690,4ac9ed,,B738W26,1776892496,59.518946,17.870646,694.4,10.4,109.42,-5.375,False,103.35,0.2885,0.17238,29.867
SAS2690,4ac9ed,,B738W26,1776892497,59.519914,17.870995,689.0,10.4,109.38,-5.373,False,103.35,0.2884,0.17243,30.039
SAS2690,4ac9ed,,B738W26,1776892498,59.520881,17.871345,683.6,10.4,109.35,-5.371,False,103.35,0.2883,0.17248,30.211
SAS2690,4ac9ed,,B738W26,1776892499,59.521848,17.871694,678.2,10.4,109.32,-5.37,False,103.35,0.2882,0.17253,30.384
SAS2690,4ac9ed,,B738W26,1776892500,59.522815,17.872043,672.9,10.4,109.28,-5.368,False,103.35,0.2882,0.17258,30.557
SAS2690,4ac9ed,,B738W26,1776892501,59.523781,17.872393,667.5,10.4,109.25,-5.367,False,103.35,0.2881,0.17263,30.73
SAS2690,4ac9ed,,B738W26,1776892502,59.524747,17.872742,662.1,10.4,109.22,-5.365,False,103.35,0.288,0.17268,30.903
SAS2690,4ac9ed,,B738W26,1776892503,59.525713,17.873091,656.8,10.4,109.18,-5.363,False,103.35,0.2879,0.17273,31.076
SAS2690,4ac9ed,,B738W26,1776892504,59.526679,17.87344,651.4,10.4,109.15,-5.362,False,103.35,0.2878,0.17278,31.249
SAS2690,4ac9ed,,B738W26,1776892505,59.527651,17.873791,646.0,10.4,109.88,-5.398,False,103.35,0.2881,0.17233,31.421
SAS2690,4ac9ed,,B738W26,1776892506,59.528622,17.874142,640.6,10.4,109.85,-5.396,False,103.35,0.2881,0.17239,31.593
SAS2690,4ac9ed,,B738W26,1776892507,59.529594,17.874493,635.3,10.4,109.82,-5.394,False,103.35,0.288,0.17244,31.765
SAS2690,4ac9ed,,B738W26,1776892508,59.530565,17.874844,629.9,10.4,109.78,-5.393,False,103.35,0.2879,0.17249,31.937
SAS2690,4ac9ed,,B738W26,1776892509,59.531536,17.875195,624.5,10.4,109.75,-5.391,False,103.35,0.2878,0.17254,32.11
SAS2690,4ac9ed,,B738W26,1776892510,59.532509,17.875546,619.1,10.4,110.03,-5.405,False,103.35,0.2877,0.17254,32.283
SAS2690,4ac9ed,,B738W26,1776892511,59.533482,17.875898,613.7,10.4,110.0,-5.403,False,103.35,0.2876,0.17259,32.456
SAS2690,4ac9ed,,B738W26,1776892512,59.534455,17.876249,608.3,10.4,109.96,-5.402,False,103.35,0.2875,0.17265,32.629
SAS2690,4ac9ed,,B738W26,1776892513,59.535427,17.876601,602.9,10.4,109.93,-5.4,False,103.35,0.2875,0.1727,32.802
