callsign,icao24,actype,bada_model,time,lat,lon,baro_alt_m,true_track,velocity_ms,vertical_rate_ms,on_ground,cas_ms,mach,fuel_flow_kg_s,cum_fuel_kg
RYR4623,4d2262,B738,B738W26,1776891561,59.59083,18.937072,3904.8,261.4,268.21,-12.728,False,228.32,0.7447,0.14373,19.001
RYR4623,4d2262,B738,B738W26,1776891562,59.590471,18.932353,3892.0,261.4,268.58,-12.746,False,227.62,0.7447,0.14233,19.143
RYR4623,4d2262,B738,B738W26,1776891563,59.590111,18.927634,3879.3,261.4,268.58,-12.746,False,227.79,0.7447,0.14251,19.286
RYR4623,4d2262,B738,B738W26,1776891564,59.589752,18.922915,3866.6,261.4,268.58,-12.746,False,227.96,0.7447,0.14269,19.429
RYR4623,4d2262,B738,B738W26,1776891565,59.589393,18.918196,3853.8,261.4,268.58,-12.746,False,228.13,0.7447,0.14287,19.572
RYR4623,4d2262,B738,B738W26,1776891566,59.589033,18.913477,3841.1,261.4,268.58,-12.746,False,228.3,0.7447,0.14305,19.715
RYR4623,4d2262,B738,B738W26,1776891567,59.588674,18.908758,3828.3,261.4,268.58,-12.746,False,228.47,0.7447,0.14323,19.858
RYR4623,4d2262,B738,B738W26,1776891568,59.588315,18.904039,3815.6,261.4,268.58,-12.746,False,228.64,0.7447,0.14341,20.001
RYR4623,4d2262,B738,B738W26,1776891569,59.587955,18.89932,3802.8,261.4,268.58,-12.746,False,228.81,0.7447,0.14359,20.145
RYR4623,4d2262,B738,B738W26,1776891570,59.587596,18.894601,3790.1,261.4,268.58,-12.746,False,228.98,0.7447,0.14378,20.289
RYR4623,4d2262,B738,B738W26,1776891571,59.587237,18.889882,3777.3,261.4,268.58,-12.746,False,229.15,0.7447,0.14396,20.433
RYR4623,4d2262,B738,B738W26,1776891572,59.586877,18.885163,3764.6,261.4,268.58,-12.746,False,229.32,0.7447,0.14414,20.577
RYR4623,4d2262,B738,B738W26,1776891573,59.586518,18.880444,3751.8,261.4,268.58,-12.746,False,229.49,0.7447,0.14433,20.721
RYR4623,4d2262,B738,B738W26,1776891574,59.586159,18.875726,3739.1,261.4,268.58,-12.746,False,229.66,0.7447,0.14451,20.866
RYR4623,4d2262,B738,B738W26,1776891575,59.585799,18.871007,3726.4,261.4,268.58,-12.746,False,229.83,0.7447,0.1447,21.011
RYR4623,4d2262,B738,B738W26,1776891576,59.585326,18.86633,3713.6,258.7,268.64,-12.749,False,230.01,0.7447,0.14489,21.156
RYR4623,4d2262,B738,B738W26,1776891577,59.584809,18.861668,3700.9,257.6,268.69,-12.751,False,230.18,0.7447,0.14507,21.301
RYR4623,4d2262,B738,B738W26,1776891578,59.584292,18.857007,3688.1,257.6,268.71,-12.752,False,230.35,0.7447,0.14526,21.446
RYR4623,4d2262,B738,B738W26,1776891579,59.583775,18.852345,3675.4,257.6,268.71,-12.752,False,230.52,0.7447,0.14545,21.591
RYR4623,4d2262,B738,B738W26,1776891580,59.583258,18.847683,3662.6,257.6,268.71,-12.752,False,230.69,0.7447,0.14564,21.737
RYR4623,4d2262,B738,B738W26,1776891581,59.582741,18.843022,3649.9,257.6,268.71,-12.752,False,230.86,0.7447,0.14582,21.883
RYR4623,4d2262,B738,B738W26,1776891582,59.582224,18.83836,3637.1,257.6,268.71,-12.752,False,231.03,0.7447,0.14601,22.029
RYR4623,4d2262,B738,B738W26,1776891583,59.581707,18.833698,3624.3,257.6,268.71,-12.752,False,231.2,0.7447,0.1462,22.175
RYR4623,4d2262,B738,B738W26,1776891584,59.58119,18.829037,3611.6,257.6,268.71,-12.752,False,231.37,0.7447,0.14639,22.321
RYR4623,4d2262,B738,B738W26,1776891585,59.580673,18.824375,3598.8,257.6,268.71,-12.752,False,231.54,0.7447,0.14658,22.468
RYR4623,4d2262,B738,B738W26,1776891586,59.580156,18.819713,3586.1,257.6,268.71,-12.752,False,231.72,0.7447,0.14677,22.615
RYR4623,4d2262,B738,B738W26,1776891587,59.579639,18.815052,3573.3,257.6,268.71,-12.752,False,231.89,0.7447,0.14697,22.762
RYR4623,4d2262,B738,B738W26,1776891588,59.579122,18.81039,3560.6,257.6,268.71,-12.752,False,232.06,0.7447,0.14716,22.909
RYR4623,4d2262,B738,B738W26,1776891589,59.578605,18.805728,3547.8,257.6,268.71,-12.752,False,232.23,0.7447,0.14735,23.056
RYR4623,4d2262,B738,B738W26,1776891590,59.578088,18.801067,3535.1,257.6,268.71,-12.752,False,232.4,0.7447,0.14754,23.204
RYR4623,4d2262,B738,B738W26,1776891591,59.577571,18.796405,3522.3,257.6,268.71,-12.752,False,232.57,0.7447,0.14774,23.352
RYR4623,4d2262,B738,B738W26,1776891592,59.577054,18.791743,3509.6,257.6,268.71,-12.752,False,232.74,0.7447,0.14793,23.5
RYR4623,4d2262,B738,B738W26,1776891593,59.576537,18.787082,3496.8,257.6,268.71,-12.752,False,232.92,0.7447,0.14813,23.648
RYR4623,4d2262,B738,B738W26,1776891594,59.57602,18.78242,3484.1,257.6,268.71,-12.752,False,233.09,0.7447,0.14832,23.796
RYR4623,4d2262,B738,B738W26,1776891595,59.575503,18.777759,3471.3,257.6,268.71,-12.752,False,233.26,0.7447,0.14852,23.945
RYR4623,4d2262,B738,B738W26,1776891596,59.574986,18.773097,3458.6,257.6,268.71,-12.752,False,233.43,0.7447,0.14871,24.094
RYR4623,4d2262,B738,B738W26,1776891597,59.574469,18.768435,3445.8,257.6,268.71,-12.752,False,233.6,0.7447,0.14891,24.243
RYR4623,4d2262,B738,B738W26,1776891598,59.573952,18.763774,3433.1,257.6,268.71,-12.752,False,233.77,0.7447,0.14911,24.392
RYR4623,4d2262,B738,B738W26,1776891599,59.573435,18.759112,3420.3,257.6,268.71,-12.752,False,233.95,0.7447,0.1493,24.541
RYR4623,4d2262,B738,B738W26,1776891600,59.572918,18.75445,3407.6,257.6,268.71,-12.752,False,234.12,0.7447,0.1495,24.691
RYR4623,4d2262,B738,B738W26,1776891601,59.5724,18.749789,3394.8,257.6,268.71,-12.752,False,234.29,0.7447,0.1497,24.841
RYR4623,4d2262,B738,B738W26,1776891602,59.571883,18.745127,3382.1,257.6,268.71,-12.752,False,234.46,0.7447,0.1499,24.991
RYR4623,4d2262,B738,B738W26,1776891603,59.571366,18.740465,3369.3,257.6,268.71,-12.752,False,234.63,0.7447,0.1501,25.141
RYR4623,4d2262,B738,B738W26,1776891604,59.570849,18.735804,3356.6,257.6,268.71,-12.752,False,234.81,0.7447,0.1503,25.291
RYR4623,4d2262,B738,B738W26,1776891605,59.570332,18.731142,3343.8,257.7,268.71,-12.752,False,234.98,0.7447,0.1505,25.442
RYR4623,4d2262,B738,B738W26,1776891606,59.569815,18.72648,3331.1,257.7,268.71,-12.752,False,235.15,0.7447,0.1507,25.593
RYR4623,4d2262,B738,B738W26,1776891607,59.569298,18.721819,3318.3,257.7,268.71,-12.752,False,235.32,0.7447,0.15091,25.744
RYR4623,4d2262,B738,B738W26,1776891608,59.568781,18.717157,3305.6,257.7,268.71,-12.752,False,235.49,0.7447,0.15111,25.895
RYR4623,4d2262,B738,B738W26,1776891609,59.568262,18.71248,3292.8,257.7,269.63,-12.795,False,235.06,0.7447,0.15009,26.045
RYR4623,4d2262,B738,B738W26,1776891610,59.567744,18.707802,3280.0,257.7,269.63,-12.795,False,235.23,0.7447,0.15029,26.195
