icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4ab56e,SAS81C,,,1775034450,61.129413,18.871083,5486.4,195.8,False,198.41,15.345
4ab56e,SAS81C,,,1775034451,61.127696,18.870079,5501.7,195.8,False,198.41,15.325
4ab56e,SAS81C,,,1775034452,61.125983,18.869044,5517.1,196.3,False,198.41,15.306
4ab56e,SAS81C,,,1775034453,61.124265,18.868041,5532.4,195.7,False,198.48,15.287
4ab56e,SAS81C,,,1775034454,61.122546,18.86705,5547.7,195.6,False,198.39,15.268
4ab56e,SAS81C,,,1775034455,61.120828,18.866059,5562.9,195.6,False,198.38,15.249
4ab56e,SAS81C,,,1775034456,61.119108,18.865077,5578.2,195.4,False,198.38,15.23
4ab56e,SAS81C,,,1775034457,61.117391,18.864075,5593.4,195.7,False,198.35,15.211
4ab56e,SAS81C,,,1775034458,61.115672,18.863088,5608.6,195.5,False,198.39,15.192
4ab56e,SAS81C,,,1775034459,61.113955,18.862081,5623.8,195.8,False,198.37,15.173
4ab56e,SAS81C,,,1775034460,61.112235,18.861102,5639.0,195.4,False,198.41,15.154
4ab56e,SAS81C,,,1775034461,61.11052,18.860084,5654.1,196.0,False,198.35,15.135
4ab56e,SAS81C,,,1775034462,61.108804,18.859076,5669.3,195.8,False,198.44,15.117
4ab56e,SAS81C,,,1775034463,61.107086,18.858076,5684.4,195.7,False,198.41,15.098
4ab56e,SAS81C,,,1775034464,61.105367,18.857087,5699.5,195.5,False,198.39,15.079
4ab56e,SAS81C,,,1775034465,61.103647,18.856112,5714.6,195.3,False,198.37,15.061
4ab56e,SAS81C,,,1775034466,61.101926,18.855143,5729.6,195.2,False,198.34,15.042
4ab56e,SAS81C,,,1775034467,61.100203,18.854186,5744.7,195.0,False,198.32,15.023
4ab56e,SAS81C,,,1775034468,61.098497,18.853116,5759.7,196.9,False,198.3,15.005
4ab56e,SAS81C,,,1775034469,61.096778,18.85211,5774.7,195.8,False,198.57,14.987
4ab56e,SAS81C,,,1775034470,61.095057,18.85114,5789.7,195.2,False,198.41,14.968
4ab56e,SAS81C,,,1775034471,61.093341,18.850134,5804.7,195.8,False,198.32,14.95
4ab56e,SAS81C,,,1775034472,61.091622,18.849151,5819.6,195.5,False,198.41,14.932
4ab56e,SAS81C,,,1775034473,61.089905,18.848153,5834.5,195.7,False,198.37,14.913
4ab56e,SAS81C,,,1775034474,61.088186,18.847161,5849.4,195.6,False,198.39,14.895
4ab56e,SAS81C,,,1775034475,61.086468,18.846175,5864.3,195.5,False,198.38,14.877
4ab56e,SAS81C,,,1775034476,61.084745,18.845216,5879.2,195.1,False,198.37,14.859
4ab56e,SAS81C,,,1775034477,61.083027,18.844227,5894.1,195.6,False,198.31,14.841
4ab56e,SAS81C,,,1775034478,61.081318,18.843173,5908.9,196.6,False,198.38,14.823
4ab56e,SAS81C,,,1775034479,61.079589,18.842247,5923.7,194.5,False,198.52,14.805
4ab56e,SAS81C,,,1775034480,61.077878,18.841216,5938.5,196.3,False,198.22,14.787
4ab56e,SAS81C,,,1775034481,61.076175,18.840212,5953.3,195.9,False,196.89,14.879
4ab56e,SAS81C,,,1775034482,61.074461,18.8393,5968.2,194.4,False,196.82,14.861
4ab56e,SAS81C,,,1775034483,61.072758,18.838322,5983.1,195.5,False,196.58,14.843
4ab56e,SAS81C,,,1775034484,61.071062,18.837283,5997.9,196.5,False,196.76,14.824
4ab56e,SAS81C,,,1775034485,61.069357,18.836295,6012.7,195.7,False,196.92,14.806
4ab56e,SAS81C,,,1775034486,61.06765,18.83533,6027.5,195.3,False,196.79,14.788
4ab56e,SAS81C,,,1775034487,61.065946,18.834345,6042.3,195.6,False,196.73,14.77
4ab56e,SAS81C,,,1775034488,61.064244,18.833347,6057.1,195.8,False,196.78,14.752
4ab56e,SAS81C,,,1775034489,61.062541,18.83235,6071.9,195.8,False,196.81,14.735
4ab56e,SAS81C,,,1775034490,61.06083,18.831416,6086.6,194.8,False,196.81,14.717
4ab56e,SAS81C,,,1775034491,61.059126,18.830436,6101.3,195.6,False,196.64,14.699
4ab56e,SAS81C,,,1775034492,61.057424,18.829436,6116.0,195.9,False,196.78,14.681
4ab56e,SAS81C,,,1775034493,61.055718,18.828465,6130.7,195.4,False,196.82,14.663
4ab56e,SAS81C,,,1775034494,61.054011,18.827502,6145.4,195.3,False,196.74,14.646
4ab56e,SAS81C,,,1775034495,61.052315,18.826465,6160.0,196.5,False,196.73,14.628
4ab56e,SAS81C,,,1775034496,61.050602,18.825533,6174.6,194.8,False,196.92,14.61
4ab56e,SAS81C,,,1775034497,61.048903,18.824522,6189.2,196.1,False,196.64,14.593
4ab56e,SAS81C,,,1775034498,61.047196,18.82355,6203.8,195.4,False,196.86,14.575
4ab56e,SAS81C,,,1775034499,61.045492,18.822572,6218.4,195.5,False,196.74,14.558
4ab56e,SAS81C,,,1775034500,61.043789,18.821574,6233.0,195.9,False,196.76,14.54
4ab56e,SAS81C,,,1775034501,61.042085,18.820585,6247.5,195.7,False,196.82,14.523
4ab56e,SAS81C,,,1775034502,61.040385,18.819572,6262.0,196.1,False,196.79,14.506
4ab56e,SAS81C,,,1775034503,61.038681,18.818582,6276.5,195.7,False,196.86,14.488
4ab56e,SAS81C,,,1775034504,61.036968,18.817666,6291.0,194.5,False,196.79,14.471
4ab56e,SAS81C,,,1775034505,61.035271,18.816641,6305.5,196.3,False,196.6,14.454
4ab56e,SAS81C,,,1775034506,61.033569,18.815643,6319.9,195.8,False,196.89,14.437
4ab56e,SAS81C,,,1775034507,61.031856,18.81472,6334.4,194.6,False,196.81,14.42
4ab56e,SAS81C,,,1775034508,61.030159,18.813699,6348.8,196.3,False,196.61,14.403
4ab56e,SAS81C,,,1775034509,61.028452,18.812729,6363.2,195.4,False,196.89,14.385
4ab56e,SAS81C,,,1775034510,61.026744,18.811774,6377.6,195.2,False,196.74,14.368
4ab56e,SAS81C,,,1775034511,61.025046,18.81075,6392.0,196.3,False,196.71,14.351
4ab56e,SAS81C,,,1775034512,61.023333,18.809825,6406.3,194.7,False,196.89,14.334
4ab56e,SAS81C,,,1775034513,61.021631,18.808841,6420.6,195.7,False,196.63,14.318
4ab56e,SAS81C,,,1775034514,61.019925,18.807868,6435.0,195.4,False,196.79,14.301
4ab56e,SAS81C,,,1775034515,61.018225,18.806851,6449.3,196.2,False,196.74,14.284
4ab56e,SAS81C,,,1775034516,61.016515,18.805909,6463.5,194.9,False,196.87,14.267
4ab56e,SAS81C,,,1775034517,61.014812,18.804919,6477.8,195.7,False,196.66,14.25
4ab56e,SAS81C,,,1775034518,61.013108,18.803938,6492.1,195.6,False,196.79,14.234
4ab56e,SAS81C,,,1775034519,61.011402,18.802962,6506.3,195.5,False,196.78,14.217
4ab56e,SAS81C,,,1775034520,61.0097,18.801965,6520.5,195.9,False,196.76,14.2
4ab56e,SAS81C,,,1775034521,61.007993,18.801004,6534.7,195.2,False,196.82,14.184
4ab56e,SAS81C,,,1775034522,61.006292,18.800002,6548.9,195.9,False,196.71,14.167
4ab56e,SAS81C,,,1775034523,61.004594,18.798966,6563.1,196.5,False,196.82,14.151
4ab56e,SAS81C,,,1775034524,61.002883,18.798027,6577.2,194.9,False,196.92,14.134
4ab56e,SAS81C,,,1775034525,61.001175,18.797076,6591.3,195.1,False,196.66,14.118
4ab56e,SAS81C,,,1775034526,60.999474,18.796078,6605.5,195.9,False,196.69,14.101
4ab56e,SAS81C,,,1775034527,60.997769,18.795098,6619.6,195.6,False,196.82,14.085
4ab56e,SAS81C,,,1775034528,60.996066,18.794104,6633.7,195.8,False,196.78,14.068
4ab56e,SAS81C,,,1775034529,60.994359,18.79314,6647.7,195.3,False,196.81,14.052
4ab56e,SAS81C,,,1775034530,60.992661,18.792115,6661.8,196.3,False,196.73,14.036
4ab56e,SAS81C,,,1775034531,60.990957,18.791128,6675.8,195.7,False,196.89,14.02
4ab56e,SAS81C,,,1775034532,60.989245,18.790199,6689.8,194.8,False,196.79,14.003
4ab56e,SAS81C,,,1775034533,60.987544,18.789207,6703.8,195.8,False,196.64,13.987
4ab56e,SAS81C,,,1775034534,60.985838,18.788233,6717.8,195.5,False,196.81,13.971
4ab56e,SAS81C,,,1775034535,60.984135,18.78724,6731.8,195.8,False,196.76,13.955
4ab56e,SAS81C,,,1775034536,60.982429,18.786272,6745.7,195.4,False,196.81,13.939
4ab56e,SAS81C,,,1775034537,60.980759,18.785303,6759.7,195.7,False,193.03,14.05
4ab56e,SAS81C,,,1775034538,60.979084,18.784357,6773.7,195.3,False,193.07,14.034
4ab56e,SAS81C,,,1775034539,60.977416,18.783373,6787.8,196.0,False,193.01,14.017
4ab56e,SAS81C,,,1775034540,60.975744,18.782398,6801.8,195.8,False,193.12,14.001
4ab56e,SAS81C,,,1775034541,60.974068,18.781469,6815.8,195.1,False,193.09,13.985
4ab56e,SAS81C,,,1775034542,60.972397,18.780501,6829.8,195.7,False,192.98,13.969
4ab56e,SAS81C,,,1775034543,60.970722,18.779562,6843.7,195.2,False,193.07,13.953
4ab56e,SAS81C,,,1775034544,60.969054,18.778578,6857.7,196.0,False,192.99,13.936
4ab56e,SAS81C,,,1775034545,60.967369,18.777704,6871.6,194.1,False,193.12,13.92
4ab56e,SAS81C,,,1775034546,60.965707,18.776685,6885.6,196.6,False,192.83,13.904
4ab56e,SAS81C,,,1775034547,60.96403,18.775751,6899.5,195.1,False,193.21,13.888
4ab56e,SAS81C,,,1775034548,60.962356,18.774806,6913.3,195.3,False,192.98,13.872
4ab56e,SAS81C,,,1775034549,60.960686,18.77384,6927.2,195.7,False,193.01,13.856
4ab56e,SAS81C,,,1775034550,60.959011,18.772899,6941.1,195.3,False,193.07,13.841
4ab56e,SAS81C,,,1775034551,60.95734,18.771933,6954.9,195.7,False,193.01,13.825
4ab56e,SAS81C,,,1775034552,60.955676,18.770911,6968.7,196.6,False,193.07,13.809
4ab56e,SAS81C,,,1775034553,60.954001,18.769963,6982.5,195.4,False,193.21,13.793
4ab56e,SAS81C,,,1775034554,60.952321,18.769065,6996.3,194.6,False,193.03,13.777
4ab56e,SAS81C,,,1775034555,60.950658,18.768044,7010.1,196.6,False,192.9,13.761
4ab56e,SAS81C,,,1775034556,60.948982,18.767102,7023.9,195.3,False,193.21,13.746
4ab56e,SAS81C,,,1775034557,60.947308,18.766154,7037.6,195.4,False,193.01,13.73
4ab56e,SAS81C,,,1775034558,60.94563,18.76524,7051.4,194.8,False,193.03,13.714
4ab56e,SAS81C,,,1775034559,60.943964,18.764247,7065.1,196.1,False,192.93,13.699
4ab56e,SAS81C,,,1775034560,60.942291,18.763289,7078.8,195.5,False,193.13,13.683
4ab56e,SAS81C,,,1775034561,60.940623,18.762293,7092.5,196.2,False,193.04,13.668
4ab56e,SAS81C,,,1775034562,60.938947,18.761355,7106.1,195.2,False,193.15,13.652
4ab56e,SAS81C,,,1775034563,60.937273,18.760415,7119.8,195.2,False,192.99,13.637
4ab56e,SAS81C,,,1775034564,60.935605,18.759425,7133.4,196.1,False,192.99,13.621
4ab56e,SAS81C,,,1775034565,60.933925,18.758518,7147.0,194.7,False,193.13,13.606
4ab56e,SAS81C,,,1775034566,60.932261,18.75751,7160.6,196.4,False,192.92,13.591
4ab56e,SAS81C,,,1775034567,60.930588,18.756547,7174.2,195.6,False,193.18,13.575
4ab56e,SAS81C,,,1775034568,60.928913,18.755606,7187.8,195.3,False,193.06,13.56
4ab56e,SAS81C,,,1775034569,60.92724,18.754656,7201.4,195.4,False,193.01,13.545
4ab56e,SAS81C,,,1775034570,60.925568,18.753697,7214.9,195.6,False,193.03,13.53
4ab56e,SAS81C,,,1775034571,60.923891,18.752772,7228.4,195.0,False,193.06,13.514
4ab56e,SAS81C,,,1775034572,60.922214,18.751851,7242.0,195.0,False,192.96,13.499
4ab56e,SAS81C,,,1775034573,60.92055,18.750842,7255.4,196.4,False,192.96,13.484
4ab56e,SAS81C,,,1775034574,60.918878,18.749873,7268.9,195.7,False,193.18,13.469
4ab56e,SAS81C,,,1775034575,60.917195,18.748994,7282.4,194.2,False,193.07,13.454
4ab56e,SAS81C,,,1775034576,60.915529,18.748011,7295.9,196.0,False,192.84,13.439
4ab56e,SAS81C,,,1775034577,60.913854,18.747073,7309.3,195.2,False,193.12,13.424
