callsign,icao24,actype,bada_model,time,lat,lon,baro_alt_m,true_track,velocity_ms,vertical_rate_ms,on_ground,cas_ms,mach,fuel_flow_kg_s,cum_fuel_kg
THY4CK,4bb215,,B738W26,1776930735,59.398435,17.8926,1339.7,351.1,91.52,-4.657,False,85.73,0.2479,0.1659,2.649
THY4CK,4bb215,,B738W26,1776930736,59.399248,17.892351,1335.1,351.1,91.5,-4.656,False,85.73,0.2478,0.16595,2.815
THY4CK,4bb215,,B738W26,1776930737,59.40006,17.892101,1330.4,351.1,91.47,-4.655,False,85.73,0.2478,0.16599,2.981
THY4CK,4bb215,,B738W26,1776930738,59.400873,17.891852,1325.7,351.1,91.45,-4.653,False,85.73,0.2477,0.16604,3.147
THY4CK,4bb215,,B738W26,1776930739,59.401685,17.891603,1321.1,351.1,91.42,-4.652,False,85.73,0.2476,0.16609,3.313
THY4CK,4bb215,,B738W26,1776930740,59.402497,17.891353,1316.4,351.1,91.39,-4.651,False,85.73,0.2476,0.16613,3.479
THY4CK,4bb215,,B738W26,1776930741,59.403309,17.891104,1311.8,351.1,91.37,-4.649,False,85.73,0.2475,0.16618,3.645
THY4CK,4bb215,,B738W26,1776930742,59.404121,17.890855,1307.1,351.1,91.34,-4.648,False,85.73,0.2474,0.16623,3.811
THY4CK,4bb215,,B738W26,1776930743,59.404932,17.890606,1302.5,351.1,91.32,-4.647,False,85.73,0.2473,0.16627,3.977
THY4CK,4bb215,,B738W26,1776930744,59.405744,17.890357,1297.8,351.1,91.29,-4.646,False,85.73,0.2473,0.16632,4.143
THY4CK,4bb215,,B738W26,1776930745,59.406554,17.890108,1293.2,351.1,91.27,-4.644,False,85.73,0.2472,0.16637,4.309
THY4CK,4bb215,,B738W26,1776930746,59.407365,17.88986,1288.6,351.1,91.24,-4.643,False,85.73,0.2471,0.16641,4.475
THY4CK,4bb215,,B738W26,1776930747,59.408176,17.889611,1283.9,351.1,91.22,-4.642,False,85.73,0.2471,0.16646,4.641
THY4CK,4bb215,,B738W26,1776930748,59.408986,17.889362,1279.3,351.1,91.19,-4.64,False,85.73,0.247,0.16651,4.808
THY4CK,4bb215,,B738W26,1776930749,59.409796,17.889114,1274.6,351.1,91.17,-4.639,False,85.73,0.2469,0.16655,4.975
THY4CK,4bb215,,B738W26,1776930750,59.410606,17.888865,1270.0,351.1,91.14,-4.638,False,85.73,0.2469,0.1666,5.142
THY4CK,4bb215,,B738W26,1776930751,59.411416,17.888617,1265.3,351.1,91.12,-4.637,False,85.73,0.2468,0.16664,5.309
THY4CK,4bb215,,B738W26,1776930752,59.412225,17.888368,1260.7,351.1,91.09,-4.635,False,85.73,0.2467,0.16669,5.476
THY4CK,4bb215,,B738W26,1776930753,59.413034,17.88812,1256.1,351.1,91.07,-4.634,False,85.73,0.2467,0.16674,5.643
THY4CK,4bb215,,B738W26,1776930754,59.413843,17.887872,1251.4,351.1,91.04,-4.633,False,85.73,0.2466,0.16678,5.81
THY4CK,4bb215,,B738W26,1776930755,59.414652,17.887624,1246.8,351.1,91.02,-4.632,False,85.73,0.2465,0.16683,5.977
THY4CK,4bb215,,B738W26,1776930756,59.41546,17.887375,1242.2,351.1,90.99,-4.63,False,85.73,0.2465,0.16687,6.144
THY4CK,4bb215,,B738W26,1776930757,59.416269,17.887127,1237.5,351.1,90.97,-4.629,False,85.73,0.2464,0.16692,6.311
THY4CK,4bb215,,B738W26,1776930758,59.417077,17.886879,1232.9,351.1,90.94,-4.628,False,85.73,0.2463,0.16697,6.478
THY4CK,4bb215,,B738W26,1776930759,59.417885,17.886632,1228.3,351.1,90.92,-4.626,False,85.73,0.2463,0.16701,6.645
THY4CK,4bb215,,B738W26,1776930760,59.418692,17.886384,1223.7,351.1,90.89,-4.625,False,85.73,0.2462,0.16706,6.812
THY4CK,4bb215,,B738W26,1776930761,59.419509,17.886133,1219.0,351.1,91.94,-4.679,False,85.73,0.2467,0.16634,6.978
THY4CK,4bb215,,B738W26,1776930762,59.420326,17.885882,1214.4,351.1,91.92,-4.677,False,85.73,0.2466,0.16638,7.144
THY4CK,4bb215,,B738W26,1776930763,59.421143,17.885632,1209.7,351.1,91.89,-4.676,False,85.73,0.2465,0.16643,7.31
THY4CK,4bb215,,B738W26,1776930764,59.421959,17.885381,1205.0,351.1,91.87,-4.675,False,85.73,0.2465,0.16648,7.476
THY4CK,4bb215,,B738W26,1776930765,59.422775,17.885131,1200.3,351.1,91.84,-4.674,False,85.73,0.2464,0.16652,7.643
THY4CK,4bb215,,B738W26,1776930766,59.423591,17.884881,1195.7,351.1,91.82,-4.672,False,85.73,0.2463,0.16657,7.81
THY4CK,4bb215,,B738W26,1776930767,59.424406,17.88463,1191.0,351.1,91.79,-4.671,False,85.73,0.2463,0.16661,7.977
THY4CK,4bb215,,B738W26,1776930768,59.425222,17.88438,1186.3,351.1,91.77,-4.67,False,85.73,0.2462,0.16666,8.144
THY4CK,4bb215,,B738W26,1776930769,59.426037,17.88413,1181.6,351.1,91.74,-4.668,False,85.73,0.2461,0.16671,8.311
THY4CK,4bb215,,B738W26,1776930770,59.426852,17.88388,1177.0,351.1,91.72,-4.667,False,85.73,0.2461,0.16675,8.478
THY4CK,4bb215,,B738W26,1776930771,59.427667,17.88363,1172.3,351.1,91.69,-4.666,False,85.73,0.246,0.1668,8.645
THY4CK,4bb215,,B738W26,1776930772,59.428481,17.88338,1167.6,351.1,91.67,-4.665,False,85.73,0.2459,0.16685,8.812
THY4CK,4bb215,,B738W26,1776930773,59.429295,17.88313,1163.0,351.1,91.64,-4.663,False,85.73,0.2459,0.16689,8.979
THY4CK,4bb215,,B738W26,1776930774,59.430109,17.88288,1158.3,351.1,91.62,-4.662,False,85.73,0.2458,0.16694,9.146
THY4CK,4bb215,,B738W26,1776930775,59.430923,17.88263,1153.7,351.1,91.59,-4.661,False,85.73,0.2457,0.16698,9.313
THY4CK,4bb215,,B738W26,1776930776,59.431737,17.882381,1149.0,351.1,91.57,-4.659,False,85.73,0.2457,0.16703,9.48
THY4CK,4bb215,,B738W26,1776930777,59.432549,17.882478,1144.3,3.5,91.54,-4.658,False,85.73,0.2456,0.16708,9.647
THY4CK,4bb215,,B738W26,1776930778,59.433368,17.882743,1139.7,9.3,92.24,-4.694,False,85.73,0.2455,0.16712,9.814
THY4CK,4bb215,,B738W26,1776930779,59.434189,17.883008,1135.0,9.3,92.52,-4.708,False,85.73,0.2454,0.16717,9.981
THY4CK,4bb215,,B738W26,1776930780,59.43501,17.883274,1130.3,9.3,92.5,-4.707,False,85.73,0.2454,0.16722,10.148
THY4CK,4bb215,,B738W26,1776930781,59.435831,17.88354,1125.6,9.3,92.47,-4.706,False,85.73,0.2453,0.16726,10.315
THY4CK,4bb215,,B738W26,1776930782,59.436651,17.883805,1120.9,9.3,92.45,-4.704,False,85.73,0.2452,0.16731,10.482
THY4CK,4bb215,,B738W26,1776930783,59.437471,17.88407,1116.2,9.3,92.42,-4.703,False,85.73,0.2452,0.16735,10.649
THY4CK,4bb215,,B738W26,1776930784,59.438291,17.884336,1111.5,9.3,92.4,-4.702,False,85.73,0.2451,0.1674,10.816
THY4CK,4bb215,,B738W26,1776930785,59.439111,17.884601,1106.8,9.3,92.37,-4.701,False,85.73,0.245,0.16745,10.983
THY4CK,4bb215,,B738W26,1776930786,59.43993,17.884866,1102.1,9.3,92.35,-4.699,False,85.73,0.245,0.16749,11.15
THY4CK,4bb215,,B738W26,1776930787,59.44075,17.885131,1097.4,9.3,92.32,-4.698,False,85.73,0.2449,0.16754,11.318
THY4CK,4bb215,,B738W26,1776930788,59.441569,17.885396,1092.7,9.3,92.3,-4.697,False,85.73,0.2448,0.16758,11.486
THY4CK,4bb215,,B738W26,1776930789,59.442387,17.885661,1088.0,9.3,92.27,-4.695,False,85.73,0.2448,0.16763,11.654
THY4CK,4bb215,,B738W26,1776930790,59.443206,17.885926,1083.3,9.3,92.25,-4.694,False,85.73,0.2447,0.16768,11.822
THY4CK,4bb215,,B738W26,1776930791,59.444024,17.886191,1078.6,9.3,92.22,-4.693,False,85.73,0.2446,0.16772,11.99
THY4CK,4bb215,,B738W26,1776930792,59.444843,17.886456,1073.9,9.3,92.2,-4.692,False,85.73,0.2446,0.16777,12.158
THY4CK,4bb215,,B738W26,1776930793,59.445661,17.88672,1069.2,9.3,92.17,-4.69,False,85.73,0.2445,0.16781,12.326
THY4CK,4bb215,,B738W26,1776930794,59.446478,17.886985,1064.5,9.3,92.15,-4.689,False,85.73,0.2444,0.16786,12.494
THY4CK,4bb215,,B738W26,1776930795,59.447296,17.88725,1059.8,9.3,92.12,-4.688,False,85.73,0.2443,0.16791,12.662
THY4CK,4bb215,,B738W26,1776930796,59.448113,17.887514,1055.1,9.3,92.1,-4.686,False,85.73,0.2443,0.16795,12.83
THY4CK,4bb215,,B738W26,1776930797,59.44893,17.887778,1050.4,9.3,92.07,-4.685,False,85.73,0.2442,0.168,12.998
THY4CK,4bb215,,B738W26,1776930798,59.449747,17.888043,1045.7,9.3,92.05,-4.684,False,85.73,0.2441,0.16804,13.166
THY4CK,4bb215,,B738W26,1776930799,59.450563,17.888307,1041.1,9.3,92.02,-4.683,False,85.73,0.2441,0.16809,13.334
THY4CK,4bb215,,B738W26,1776930800,59.45138,17.888571,1036.4,9.3,92.0,-4.681,False,85.73,0.244,0.16813,13.502
THY4CK,4bb215,,B738W26,1776930801,59.452196,17.888835,1031.7,9.3,91.97,-4.68,False,85.73,0.2439,0.16818,13.67
THY4CK,4bb215,,B738W26,1776930802,59.453012,17.889099,1027.0,9.3,91.95,-4.679,False,85.73,0.2439,0.16822,13.838
THY4CK,4bb215,,B738W26,1776930803,59.453828,17.889363,1022.3,9.3,91.92,-4.678,False,85.73,0.2438,0.16827,14.006
THY4CK,4bb215,,B738W26,1776930804,59.454643,17.889627,1017.7,9.3,91.9,-4.676,False,85.73,0.2437,0.16831,14.174
THY4CK,4bb215,,B738W26,1776930805,59.455458,17.889891,1013.0,9.3,91.87,-4.675,False,85.73,0.2437,0.16836,14.342
THY4CK,4bb215,,B738W26,1776930806,59.456273,17.890155,1008.3,9.3,91.85,-4.674,False,85.73,0.2436,0.1684,14.51
THY4CK,4bb215,,B738W26,1776930807,59.457088,17.890418,1003.6,9.3,91.82,-4.673,False,85.73,0.2435,0.16845,14.678
THY4CK,4bb215,,B738W26,1776930808,59.457903,17.890682,999.0,9.3,91.8,-4.671,False,85.73,0.2435,0.16849,14.846
THY4CK,4bb215,,B738W26,1776930809,59.458717,17.890945,994.3,9.3,91.77,-4.67,False,85.73,0.2434,0.16854,15.015
THY4CK,4bb215,,B738W26,1776930810,59.459531,17.891209,989.6,9.3,91.75,-4.669,False,85.73,0.2433,0.16858,15.184
THY4CK,4bb215,,B738W26,1776930811,59.460345,17.891472,985.0,9.3,91.72,-4.667,False,85.73,0.2433,0.16863,15.353
THY4CK,4bb215,,B738W26,1776930812,59.461159,17.891736,980.3,9.3,91.7,-4.666,False,85.73,0.2432,0.16867,15.522
THY4CK,4bb215,,B738W26,1776930813,59.461973,17.891999,975.6,9.3,91.67,-4.665,False,85.73,0.2431,0.16872,15.691
THY4CK,4bb215,,B738W26,1776930814,59.462786,17.892262,971.0,9.3,91.65,-4.664,False,85.73,0.2431,0.16876,15.86
THY4CK,4bb215,,B738W26,1776930815,59.463599,17.892525,966.3,9.3,91.62,-4.662,False,85.73,0.243,0.16881,16.029
THY4CK,4bb215,,B738W26,1776930816,59.464412,17.892788,961.6,9.3,91.6,-4.661,False,85.73,0.2429,0.16885,16.198
THY4CK,4bb215,,B738W26,1776930817,59.465225,17.893051,957.0,9.3,91.57,-4.66,False,85.73,0.2429,0.1689,16.367
THY4CK,4bb215,,B738W26,1776930818,59.466037,17.893314,952.3,9.3,91.55,-4.659,False,85.73,0.2428,0.16894,16.536
THY4CK,4bb215,,B738W26,1776930819,59.466849,17.893577,947.6,9.3,91.53,-4.657,False,85.73,0.2427,0.16899,16.705
THY4CK,4bb215,,B738W26,1776930820,59.467661,17.89384,943.0,9.3,91.5,-4.656,False,85.73,0.2427,0.16903,16.874
THY4CK,4bb215,,B738W26,1776930821,59.468473,17.894102,938.3,9.3,91.48,-4.655,False,85.73,0.2426,0.16908,17.043
THY4CK,4bb215,,B738W26,1776930822,59.469284,17.894365,933.7,9.3,91.45,-4.654,False,85.73,0.2425,0.16912,17.212
THY4CK,4bb215,,B738W26,1776930823,59.470096,17.894627,929.0,9.3,91.43,-4.652,False,85.73,0.2425,0.16916,17.381
THY4CK,4bb215,,B738W26,1776930824,59.470907,17.89489,924.4,9.3,91.4,-4.651,False,85.73,0.2424,0.16921,17.55
THY4CK,4bb215,,B738W26,1776930825,59.471718,17.895152,919.7,9.3,91.38,-4.65,False,85.73,0.2423,0.16925,17.719
THY4CK,4bb215,,B738W26,1776930826,59.472528,17.895415,915.1,9.3,91.35,-4.649,False,85.73,0.2423,0.1693,17.888
THY4CK,4bb215,,B738W26,1776930827,59.473344,17.895678,910.4,9.3,91.86,-4.674,False,86.24,0.2436,0.16938,18.057
THY4CK,4bb215,,B738W26,1776930828,59.474159,17.895942,905.7,9.3,91.84,-4.673,False,86.24,0.2436,0.16942,18.226
THY4CK,4bb215,,B738W26,1776930829,59.474973,17.896206,901.1,9.3,91.81,-4.672,False,86.24,0.2435,0.16947,18.395
THY4CK,4bb215,,B738W26,1776930830,59.475788,17.896469,896.4,9.3,91.79,-4.671,False,86.24,0.2434,0.16951,18.565
THY4CK,4bb215,,B738W26,1776930831,59.476602,17.896733,891.7,9.3,91.76,-4.669,False,86.24,0.2434,0.16955,18.735
THY4CK,4bb215,,B738W26,1776930832,59.477416,17.896996,887.1,9.3,91.74,-4.668,False,86.24,0.2433,0.1696,18.905
THY4CK,4bb215,,B738W26,1776930833,59.47823,17.89726,882.4,9.3,91.71,-4.667,False,86.24,0.2432,0.16964,19.075
THY4CK,4bb215,,B738W26,1776930834,59.479044,17.897523,877.7,9.3,91.69,-4.666,False,86.24,0.2432,0.16969,19.245
THY4CK,4bb215,,B738W26,1776930835,59.479869,17.89779,873.1,9.3,93.0,-4.732,False,86.24,0.2434,0.16929,19.414
THY4CK,4bb215,,B738W26,1776930836,59.480691,17.898086,868.3,10.4,92.97,-4.731,False,86.24,0.2434,0.16933,19.583
THY4CK,4bb215,,B738W26,1776930837,59.481514,17.898384,863.6,10.4,93.0,-4.732,False,86.24,0.2433,0.16938,19.752
THY4CK,4bb215,,B738W26,1776930838,59.482336,17.898681,858.9,10.4,92.97,-4.731,False,86.24,0.2432,0.16942,19.921
THY4CK,4bb215,,B738W26,1776930839,59.483159,17.898978,854.1,10.4,92.95,-4.73,False,86.24,0.2432,0.16947,20.09
THY4CK,4bb215,,B738W26,1776930840,59.483981,17.899275,849.4,10.4,92.92,-4.729,False,86.24,0.2431,0.16951,20.26
THY4CK,4bb215,,B738W26,1776930841,59.484802,17.899572,844.7,10.4,92.9,-4.727,False,86.24,0.243,0.16956,20.43
THY4CK,4bb215,,B738W26,1776930842,59.485624,17.899869,840.0,10.4,92.87,-4.726,False,86.24,0.243,0.1696,20.6
THY4CK,4bb215,,B738W26,1776930843,59.486445,17.900166,835.2,10.4,92.85,-4.725,False,86.24,0.2429,0.16964,20.77
THY4CK,4bb215,,B738W26,1776930844,59.487266,17.900463,830.5,10.4,92.82,-4.723,False,86.24,0.2428,0.16969,20.94
THY4CK,4bb215,,B738W26,1776930845,59.488087,17.90076,825.8,10.4,92.8,-4.722,False,86.24,0.2428,0.16973,21.11
THY4CK,4bb215,,B738W26,1776930846,59.488908,17.901056,821.1,10.4,92.77,-4.721,False,86.24,0.2427,0.16978,21.28
THY4CK,4bb215,,B738W26,1776930847,59.489728,17.901353,816.3,10.4,92.75,-4.72,False,86.24,0.2426,0.16982,21.45
THY4CK,4bb215,,B738W26,1776930848,59.490548,17.90165,811.6,10.4,92.72,-4.718,False,86.24,0.2425,0.16987,21.62
THY4CK,4bb215,,B738W26,1776930849,59.491368,17.901946,806.9,10.4,92.7,-4.717,False,86.24,0.2425,0.16991,21.79
THY4CK,4bb215,,B738W26,1776930850,59.492188,17.902242,802.2,10.4,92.67,-4.716,False,86.24,0.2424,0.16995,21.96
THY4CK,4bb215,,B738W26,1776930851,59.493008,17.902539,797.5,10.4,92.65,-4.715,False,86.24,0.2423,0.17,22.13
THY4CK,4bb215,,B738W26,1776930852,59.493827,17.902835,792.7,10.4,92.62,-4.713,False,86.24,0.2423,0.17004,22.3
THY4CK,4bb215,,B738W26,1776930853,59.494646,17.903131,788.0,10.4,92.6,-4.712,False,86.24,0.2422,0.17009,22.47
THY4CK,4bb215,,B738W26,1776930854,59.495465,17.903427,783.3,10.4,92.57,-4.711,False,86.24,0.2421,0.17013,22.64
THY4CK,4bb215,,B738W26,1776930855,59.496284,17.903723,778.6,10.4,92.55,-4.71,False,86.24,0.2421,0.17017,22.81
THY4CK,4bb215,,B738W26,1776930856,59.497102,17.904019,773.9,10.4,92.52,-4.708,False,86.24,0.242,0.17022,22.98
THY4CK,4bb215,,B738W26,1776930857,59.49792,17.904315,769.2,10.4,92.5,-4.707,False,86.24,0.2419,0.17026,23.15
THY4CK,4bb215,,B738W26,1776930858,59.498738,17.90461,764.5,10.4,92.48,-4.706,False,86.24,0.2419,0.17031,23.32
THY4CK,4bb215,,B738W26,1776930859,59.499556,17.904906,759.8,10.4,92.45,-4.704,False,86.24,0.2418,0.17035,23.49
THY4CK,4bb215,,B738W26,1776930860,59.500374,17.905202,755.1,10.4,92.43,-4.703,False,86.24,0.2417,0.17039,23.66
THY4CK,4bb215,,B738W26,1776930861,59.501191,17.905497,750.4,10.4,92.4,-4.702,False,86.24,0.2417,0.17044,23.83
THY4CK,4bb215,,B738W26,1776930862,59.502008,17.905793,745.7,10.4,92.38,-4.701,False,86.24,0.2416,0.17048,24.0
THY4CK,4bb215,,B738W26,1776930863,59.502825,17.906088,741.0,10.4,92.35,-4.699,False,86.24,0.2415,0.17052,24.171
THY4CK,4bb215,,B738W26,1776930864,59.503642,17.906383,736.3,10.4,92.33,-4.698,False,86.24,0.2415,0.17057,24.342
THY4CK,4bb215,,B738W26,1776930865,59.504458,17.906678,731.6,10.4,92.3,-4.697,False,86.24,0.2414,0.17061,24.513
THY4CK,4bb215,,B738W26,1776930866,59.505274,17.906973,726.9,10.4,92.28,-4.696,False,86.24,0.2413,0.17065,24.684
THY4CK,4bb215,,B738W26,1776930867,59.50609,17.907268,722.2,10.4,92.25,-4.694,False,86.24,0.2413,0.1707,24.855
THY4CK,4bb215,,B738W26,1776930868,59.506906,17.907563,717.5,10.4,92.23,-4.693,False,86.24,0.2412,0.17074,25.026
THY4CK,4bb215,,B738W26,1776930869,59.507722,17.907858,712.8,10.4,92.2,-4.692,False,86.24,0.2411,0.17078,25.197
THY4CK,4bb215,,B738W26,1776930870,59.508537,17.908153,708.1,10.4,92.18,-4.691,False,86.24,0.2411,0.17083,25.368
THY4CK,4bb215,,B738W26,1776930871,59.509352,17.908448,703.4,10.4,92.16,-4.689,False,86.24,0.241,0.17087,25.539
THY4CK,4bb215,,B738W26,1776930872,59.510167,17.908742,698.7,10.4,92.13,-4.688,False,86.24,0.2409,0.17091,25.71
THY4CK,4bb215,,B738W26,1776930873,59.510982,17.909037,694.0,10.4,92.11,-4.687,False,86.24,0.2409,0.17096,25.881
THY4CK,4bb215,,B738W26,1776930874,59.511796,17.909331,689.3,10.4,92.08,-4.686,False,86.24,0.2408,0.171,26.052
THY4CK,4bb215,,B738W26,1776930875,59.512611,17.909626,684.7,10.4,92.06,-4.684,False,86.24,0.2407,0.17104,26.223
THY4CK,4bb215,,B738W26,1776930876,59.513425,17.90992,680.0,10.4,92.03,-4.683,False,86.24,0.2407,0.17108,26.394
THY4CK,4bb215,,B738W26,1776930877,59.514239,17.910214,675.3,10.4,92.01,-4.682,False,86.24,0.2406,0.17113,26.565
THY4CK,4bb215,,B738W26,1776930878,59.515052,17.910508,670.6,10.4,91.98,-4.681,False,86.24,0.2405,0.17117,26.736
THY4CK,4bb215,,B738W26,1776930879,59.515866,17.910802,665.9,10.4,91.96,-4.679,False,86.24,0.2405,0.17121,26.907
THY4CK,4bb215,,B738W26,1776930880,59.516679,17.911096,661.3,10.4,91.93,-4.678,False,86.24,0.2404,0.17125,27.078
THY4CK,4bb215,,B738W26,1776930881,59.517492,17.91139,656.6,10.4,91.91,-4.677,False,86.24,0.2403,0.1713,27.249
THY4CK,4bb215,,B738W26,1776930882,59.518305,17.911684,651.9,10.4,91.89,-4.676,False,86.24,0.2403,0.17134,27.42
THY4CK,4bb215,,B738W26,1776930883,59.519125,17.911981,647.2,10.4,92.71,-4.718,False,86.24,0.2406,0.1709,27.591
THY4CK,4bb215,,B738W26,1776930884,59.519945,17.912277,642.5,10.4,92.69,-4.716,False,86.24,0.2405,0.17095,27.762
THY4CK,4bb215,,B738W26,1776930885,59.520764,17.912573,637.8,10.4,92.66,-4.715,False,86.24,0.2404,0.17099,27.933
THY4CK,4bb215,,B738W26,1776930886,59.521584,17.91287,633.1,10.4,92.64,-4.714,False,86.24,0.2404,0.17103,28.104
THY4CK,4bb215,,B738W26,1776930887,59.522403,17.913166,628.4,10.4,92.61,-4.713,False,86.24,0.2403,0.17108,28.275
THY4CK,4bb215,,B738W26,1776930888,59.523222,17.913462,623.6,10.4,92.59,-4.711,False,86.24,0.2402,0.17112,28.446
THY4CK,4bb215,,B738W26,1776930889,59.524041,17.913758,618.9,10.4,92.56,-4.71,False,86.24,0.2402,0.17116,28.617
THY4CK,4bb215,,B738W26,1776930890,59.524859,17.914054,614.2,10.4,92.54,-4.709,False,86.24,0.2401,0.17121,28.788
THY4CK,4bb215,,B738W26,1776930891,59.525678,17.91435,609.5,10.4,92.51,-4.708,False,86.24,0.24,0.17125,28.959
THY4CK,4bb215,,B738W26,1776930892,59.526496,17.914645,604.8,10.4,92.49,-4.706,False,86.24,0.24,0.17129,29.13
THY4CK,4bb215,,B738W26,1776930893,59.527314,17.914941,600.1,10.4,92.46,-4.705,False,86.24,0.2399,0.17133,29.301
THY4CK,4bb215,,B738W26,1776930894,59.528132,17.915235,595.4,10.3,92.44,-4.704,False,86.24,0.2398,0.17138,29.472
THY4CK,4bb215,,B738W26,1776930895,59.528949,17.91553,590.7,10.3,92.41,-4.703,False,86.24,0.2398,0.17142,29.643
THY4CK,4bb215,,B738W26,1776930896,59.529767,17.915824,586.0,10.3,92.39,-4.701,False,86.24,0.2397,0.17146,29.814
THY4CK,4bb215,,B738W26,1776930897,59.530584,17.916118,581.3,10.3,92.36,-4.7,False,86.24,0.2396,0.1715,29.986
THY4CK,4bb215,,B738W26,1776930898,59.531401,17.916413,576.6,10.3,92.34,-4.699,False,86.24,0.2396,0.17155,30.158
THY4CK,4bb215,,B738W26,1776930899,59.532217,17.916707,571.9,10.3,92.31,-4.698,False,86.24,0.2395,0.17159,30.33
THY4CK,4bb215,,B738W26,1776930900,59.533034,17.917001,567.2,10.3,92.29,-4.696,False,86.24,0.2394,0.17163,30.502
THY4CK,4bb215,,B738W26,1776930901,59.53385,17.917295,562.5,10.3,92.27,-4.695,False,86.24,0.2394,0.17167,30.674
THY4CK,4bb215,,B738W26,1776930902,59.534666,17.917589,557.8,10.3,92.24,-4.694,False,86.24,0.2393,0.17171,30.846
THY4CK,4bb215,,B738W26,1776930903,59.535482,17.917882,553.1,10.3,92.22,-4.693,False,86.24,0.2392,0.17176,31.018
THY4CK,4bb215,,B738W26,1776930904,59.536298,17.918176,548.4,10.3,92.19,-4.691,False,86.24,0.2392,0.1718,31.19
THY4CK,4bb215,,B738W26,1776930905,59.537113,17.91847,543.7,10.3,92.17,-4.69,False,86.24,0.2391,0.17184,31.362
THY4CK,4bb215,,B738W26,1776930906,59.537928,17.918763,539.0,10.3,92.14,-4.689,False,86.24,0.239,0.17188,31.534
THY4CK,4bb215,,B738W26,1776930907,59.538743,17.919057,534.3,10.3,92.12,-4.688,False,86.24,0.239,0.17192,31.706
THY4CK,4bb215,,B738W26,1776930908,59.539558,17.91935,529.7,10.3,92.1,-4.686,False,86.24,0.2389,0.17197,31.878
THY4CK,4bb215,,B738W26,1776930909,59.540373,17.919643,525.0,10.3,92.07,-4.685,False,86.24,0.2388,0.17201,32.05
THY4CK,4bb215,,B738W26,1776930910,59.541187,17.919937,520.3,10.3,92.05,-4.684,False,86.24,0.2388,0.17205,32.222
THY4CK,4bb215,,B738W26,1776930911,59.542001,17.92023,515.6,10.3,92.02,-4.683,False,86.24,0.2387,0.17209,32.394
THY4CK,4bb215,,B738W26,1776930912,59.542815,17.920523,510.9,10.3,92.0,-4.681,False,86.24,0.2386,0.17213,32.566
THY4CK,4bb215,,B738W26,1776930913,59.543629,17.920816,506.2,10.3,91.97,-4.68,False,86.24,0.2386,0.17217,32.738
THY4CK,4bb215,,B738W26,1776930914,59.544442,17.921109,501.6,10.3,91.95,-4.679,False,86.24,0.2385,0.17222,32.91
THY4CK,4bb215,,B738W26,1776930915,59.545256,17.921402,496.9,10.3,91.93,-4.678,False,86.24,0.2384,0.17226,33.082
THY4CK,4bb215,,B738W26,1776930916,59.546069,17.921694,492.2,10.3,91.9,-4.677,False,86.24,0.2384,0.1723,33.254
THY4CK,4bb215,,B738W26,1776930917,59.546881,17.921987,487.5,10.3,91.88,-4.675,False,86.24,0.2383,0.17234,33.426
THY4CK,4bb215,,B738W26,1776930918,59.547694,17.92228,482.8,10.3,91.85,-4.674,False,86.24,0.2382,0.17238,33.598
