icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
a53013,UPS283,,,1776975840,59.0117,17.0549,8526.78,218.04,0,246.26,12.68
a53013,UPS283,,,1776975900,58.9068,16.8965,9372.6,217.83,0,244.91,17.23
a53013,UPS283,,,1776975960,58.8033,16.7414,10134.6,217.83,0,244.91,10.4
a53013,UPS283,,,1776976020,58.6999,16.5878,10843.26,217.6,0,242.84,10.73
a53013,UPS283,,,1776976080,58.596,16.4346,11071.86,217.5,0,242.52,11.38
4ac9ed,SAS62F,,,1776975840,59.9547,18.1733,2667.0,197.92,0,163.83,-14.31
4ac9ed,SAS62F,,,1776975900,59.8761,18.1225,2217.42,196.29,0,139.35,-4.55
4ac9ed,SAS62F,,,1776975960,59.8141,18.07,1950.72,236.17,0,116.43,-4.55
4ac9ed,SAS62F,,,1776976020,59.8419,18.0015,1714.5,15.42,0,108.33,-3.9
4ac9ed,SAS62F,,,1776976080,59.8458,18.1071,1455.42,129.54,0,126.07,-2.6
4ac9ed,SAS62F,,,1776976140,59.8027,18.2086,1242.06,130.52,0,121.14,-0.98
4ac9ed,SAS62F,,,1776976200,59.7588,18.3031,1226.82,146.78,0,123.0,-0.65
4ac9ed,SAS62F,,,1776976260,59.7011,18.3338,1097.28,197.16,0,109.84,-1.3
4ac9ed,SAS62F,,,1776976320,59.6934,18.2444,868.68,284.04,0,93.33,-2.6
4ac9ed,SAS62F,,,1776976380,59.6844,18.1416,571.5,256.35,0,91.58,-4.55
4ac9ed,SAS62F,,,1776976440,59.6739,18.0581,304.8,256.07,0,70.5,-3.9
4ac9ed,SAS62F,,,1776976500,59.6649,17.9873,83.82,255.96,0,65.75,-3.58
4cac7a,SAS1410,,,1776975840,59.392,17.9295,2011.68,60.86,0,138.41,-4.55
4cac7a,SAS1410,,,1776975900,59.44,18.0363,1805.94,44.69,0,136.05,-4.55
4cac7a,SAS1410,,,1776975960,59.4946,18.1273,1539.24,34.01,0,127.84,-3.9
4cac7a,SAS1410,,,1776976020,59.5489,18.1985,1325.88,34.11,0,115.57,-2.28
4cac7a,SAS1410,,,1776976080,59.5984,18.2669,1181.1,34.64,0,111.31,-1.95
4cac7a,SAS1410,,,1776976140,59.6479,18.3243,1051.56,1.96,0,105.52,-1.63
4cac7a,SAS1410,,,1776976200,59.687,18.2596,906.78,288.72,0,99.4,-3.58
4cac7a,SAS1410,,,1776976260,59.6864,18.1578,624.84,256.04,0,95.95,-6.18
4cac7a,SAS1410,,,1776976320,59.6759,18.0741,358.14,256.06,0,72.62,-3.9
4cac7a,SAS1410,,,1776976380,59.6666,18.0,129.54,255.66,0,70.62,-3.9
4a91f9,SAS132,,,1776975840,59.1754,17.8726,3421.38,27.85,0,143.14,-3.58
4a91f9,SAS132,,,1776975900,59.2437,17.9407,3208.02,27.23,0,138.28,-4.23
4a91f9,SAS132,,,1776975960,59.3056,18.0001,3002.28,19.04,0,122.99,-3.25
4a91f9,SAS132,,,1776976020,59.3672,18.0394,2788.92,17.8,0,117.79,-6.18
4a91f9,SAS132,,,1776976080,59.4267,18.0761,2377.44,18.27,0,114.85,-7.8
4a91f9,SAS132,,,1776976140,59.4848,18.1164,1943.1,22.32,0,115.12,-7.15
4a91f9,SAS132,,,1776976200,59.5347,18.1935,1546.86,38.94,0,117.06,-1.63
4a91f9,SAS132,,,1776976260,59.5825,18.2707,1531.62,40.01,0,112.83,-0.33
4a91f9,SAS132,,,1776976320,59.6321,18.3274,1394.46,9.18,0,103.18,-7.8
4a91f9,SAS132,,,1776976380,59.684,18.3334,1051.56,334.55,0,94.58,-4.55
4a91f9,SAS132,,,1776976440,59.696,18.2402,891.54,259.8,0,98.79,-3.9
4a91f9,SAS132,,,1776976500,59.6842,18.1399,571.5,256.35,0,93.71,-4.88
4a91f9,SAS132,,,1776976560,59.6733,18.0529,297.18,255.68,0,74.86,-4.55
4a91f9,SAS132,,,1776976620,59.664,17.9796,60.96,255.86,0,67.38,-3.25
4ab563,SAS060,,,1776975840,60.2123,17.957,4130.04,354.62,0,87.84,3.58
4ab563,SAS060,,,1776975900,60.2596,17.9483,4335.78,354.62,0,87.84,3.25
4ab563,SAS060,,,1776975960,60.3065,17.9396,4503.42,354.69,0,88.87,2.93
4d2262,RYR18ZB,,,1776975840,58.6092,17.8281,7322.82,11.76,0,191.8,-12.68
4d2262,RYR18ZB,,,1776975900,58.7081,17.8675,6842.76,11.71,0,187.56,-4.88
4d2262,RYR18ZB,,,1776975960,58.8067,17.9068,6515.1,11.72,0,184.94,-10.4
4d2262,RYR18ZB,,,1776976020,58.9022,17.9454,5775.96,11.76,0,179.19,-12.35
4d2262,RYR18ZB,,,1776976080,58.9937,17.982,5036.82,11.54,0,174.85,-12.68
4d2262,RYR18ZB,,,1776976140,59.0853,18.0192,4305.3,12.25,0,172.14,-12.35
4d2262,RYR18ZB,,,1776976200,59.1744,18.064,3543.3,19.78,0,173.3,-11.05
4d2262,RYR18ZB,,,1776976260,59.2583,18.1212,3215.64,19.04,0,152.93,-2.93
4d2262,RYR18ZB,,,1776976320,59.3307,18.1705,2941.32,19.18,0,137.8,-7.15
4d2262,RYR18ZB,,,1776976380,59.3994,18.2153,2575.56,18.01,0,131.45,-6.5
4d2262,RYR18ZB,,,1776976440,59.4663,18.2614,2133.6,20.35,0,131.68,-6.83
4d2262,RYR18ZB,,,1776976500,59.5334,18.3063,1661.16,7.68,0,130.81,-8.13
4d2262,RYR18ZB,,,1776976560,59.6027,18.3159,1295.4,4.33,0,122.79,-2.93
4d2262,RYR18ZB,,,1776976620,59.6621,18.3157,1143.0,356.48,0,100.51,-0.98
4d2262,RYR18ZB,,,1776976680,59.6956,18.2577,937.26,275.05,0,93.48,-4.88
4d2262,RYR18ZB,,,1776976740,59.6866,18.159,617.22,255.96,0,95.45,-5.2
4d2262,RYR18ZB,,,1776976800,59.6747,18.0646,320.04,256.22,0,84.22,-4.55
4d2262,RYR18ZB,,,1776976860,59.6642,17.9815,68.58,255.96,0,78.48,-4.55
48adab,LOT6AD,,,1776975840,59.6204,17.6409,769.62,76.11,0,96.45,-0.65
