icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4aca4f,NSZ46M,,,1777659354,61.12778,18.93411,9727.9,197.5,False,277.68,-29.281
4aca4f,NSZ46M,,,1777659355,61.125392,18.932601,9698.5,197.0,False,277.68,-29.399
4aca4f,NSZ46M,,,1777659356,61.123018,18.930996,9669.0,198.1,False,277.68,-29.519
4aca4f,NSZ46M,,,1777659357,61.120633,18.929461,9639.3,197.3,False,277.68,-29.639
4aca4f,NSZ46M,,,1777659358,61.11825,18.927915,9609.6,197.4,False,277.68,-29.761
4aca4f,NSZ46M,,,1777659359,61.115876,18.926316,9579.7,198.0,False,277.68,-29.884
4aca4f,NSZ46M,,,1777659360,61.11349,18.924788,9549.7,197.2,False,277.68,-30.008
4aca4f,NSZ46M,,,1777659361,61.111115,18.923195,9519.5,198.0,False,277.68,-30.133
4aca4f,NSZ46M,,,1777659362,61.108735,18.921634,9489.3,197.6,False,277.68,-30.26
4aca4f,NSZ46M,,,1777659363,61.10635,18.920103,9458.9,197.2,False,277.68,-30.387
4aca4f,NSZ46M,,,1777659364,61.103964,18.918578,9428.4,197.2,False,277.68,-30.516
4aca4f,NSZ46M,,,1777659365,61.101589,18.916979,9397.7,198.0,False,277.68,-30.646
4aca4f,NSZ46M,,,1777659366,61.099205,18.915439,9367.0,197.3,False,277.68,-30.778
4aca4f,NSZ46M,,,1777659367,61.096826,18.913873,9336.1,197.7,False,277.68,-30.91
4aca4f,NSZ46M,,,1777659368,61.094447,18.912303,9305.0,197.7,False,277.68,-31.044
4aca4f,NSZ46M,,,1777659369,61.092063,18.910763,9273.8,197.4,False,277.68,-31.179
4aca4f,NSZ46M,,,1777659370,61.089681,18.909211,9242.5,197.5,False,277.68,-31.315
4aca4f,NSZ46M,,,1777659371,61.087297,18.907678,9211.1,197.3,False,277.68,-31.453
4aca4f,NSZ46M,,,1777659372,61.084922,18.906084,9179.5,198.0,False,277.68,-31.592
4aca4f,NSZ46M,,,1777659373,61.082542,18.904516,9147.7,197.7,False,277.68,-31.732
4aca4f,NSZ46M,,,1777659374,61.080159,18.902974,9115.9,197.4,False,277.68,-31.874
4aca4f,NSZ46M,,,1777659375,61.077775,18.901441,9083.8,197.3,False,277.68,-32.017
4aca4f,NSZ46M,,,1777659376,61.075397,18.899862,9051.7,197.8,False,277.68,-32.161
4aca4f,NSZ46M,,,1777659377,61.073011,18.898341,9019.4,197.1,False,277.68,-32.307
4aca4f,NSZ46M,,,1777659378,61.070631,18.896775,8986.9,197.7,False,277.68,-32.454
4aca4f,NSZ46M,,,1777659379,61.068253,18.895201,8954.3,197.8,False,277.68,-32.603
4aca4f,NSZ46M,,,1777659380,61.065867,18.89368,8921.6,197.1,False,277.68,-32.753
4aca4f,NSZ46M,,,1777659381,61.063493,18.892077,8888.7,198.1,False,277.68,-32.905
4aca4f,NSZ46M,,,1777659382,61.061105,18.89057,8855.6,197.0,False,277.68,-33.058
4aca4f,NSZ46M,,,1777659383,61.058726,18.889,8822.4,197.7,False,277.68,-33.213
4aca4f,NSZ46M,,,1777659384,61.056353,18.887393,8789.0,198.2,False,277.68,-33.369
4aca4f,NSZ46M,,,1777659385,61.053964,18.885893,8755.5,196.9,False,277.68,-33.527
4aca4f,NSZ46M,,,1777659386,61.051589,18.8843,8721.8,198.0,False,277.68,-33.686
4aca4f,NSZ46M,,,1777659387,61.049207,18.882753,8688.0,197.5,False,277.68,-33.847
4aca4f,NSZ46M,,,1777659388,61.046828,18.881184,8654.0,197.7,False,277.68,-34.009
4aca4f,NSZ46M,,,1777659389,61.04443,18.879569,8620.7,198.1,False,280.48,-33.28
4aca4f,NSZ46M,,,1777659390,61.042025,18.877998,8587.2,197.5,False,280.48,-33.436
4aca4f,NSZ46M,,,1777659391,61.039623,18.876403,8553.6,197.8,False,280.48,-33.593
4aca4f,NSZ46M,,,1777659392,61.037214,18.874859,8519.9,197.2,False,280.48,-33.752
4aca4f,NSZ46M,,,1777659393,61.034818,18.873232,8486.0,198.2,False,280.48,-33.912
4aca4f,NSZ46M,,,1777659394,61.032419,18.871627,8451.9,197.9,False,280.48,-34.074
4aca4f,NSZ46M,,,1777659395,61.03001,18.870078,8417.7,197.3,False,280.48,-34.237
4aca4f,NSZ46M,,,1777659396,61.027615,18.868448,8383.3,198.2,False,280.48,-34.402
4aca4f,NSZ46M,,,1777659397,61.025202,18.866906,8348.7,197.2,False,280.86,-34.568
4aca4f,NSZ46M,,,1777659398,61.022792,18.86535,8314.0,197.4,False,280.86,-34.736
4aca4f,NSZ46M,,,1777659399,61.020387,18.863754,8279.1,197.8,False,280.86,-34.906
4aca4f,NSZ46M,,,1777659400,61.017983,18.862159,8244.0,197.8,False,280.86,-35.078
4aca4f,NSZ46M,,,1777659401,61.015574,18.860592,8208.7,197.5,False,280.86,-35.252
4aca4f,NSZ46M,,,1777659402,61.01317,18.858989,8173.3,197.9,False,280.86,-35.428
4aca4f,NSZ46M,,,1777659403,61.010758,18.857444,8137.7,197.3,False,280.86,-35.605
4aca4f,NSZ46M,,,1777659404,61.008353,18.855851,8101.9,197.8,False,280.86,-35.784
4aca4f,NSZ46M,,,1777659405,61.005939,18.854318,8065.9,197.1,False,280.86,-35.965
4aca4f,NSZ46M,,,1777659406,61.003536,18.852714,8029.8,197.9,False,280.86,-36.148
4aca4f,NSZ46M,,,1777659407,61.001124,18.85117,7993.5,197.2,False,280.86,-36.333
4aca4f,NSZ46M,,,1777659408,60.998717,18.849593,7956.9,197.6,False,280.86,-36.52
4aca4f,NSZ46M,,,1777659409,60.996302,18.848064,7920.2,197.1,False,280.86,-36.709
4aca4f,NSZ46M,,,1777659410,60.993896,18.846477,7883.3,197.7,False,280.86,-36.9
4aca4f,NSZ46M,,,1777659411,60.991483,18.844941,7846.2,197.2,False,280.86,-37.093
4aca4f,NSZ46M,,,1777659412,60.989068,18.843417,7809.0,197.0,False,280.86,-37.288
4aca4f,NSZ46M,,,1777659413,60.986654,18.84188,7771.5,197.2,False,280.86,-37.485
4aca4f,NSZ46M,,,1777659414,60.984244,18.840322,7733.8,197.4,False,280.86,-37.684
4aca4f,NSZ46M,,,1777659415,60.98184,18.83873,7695.9,197.8,False,280.86,-37.885
4aca4f,NSZ46M,,,1777659416,60.979429,18.837179,7657.8,197.3,False,280.86,-38.089
4aca4f,NSZ46M,,,1777659417,60.976988,18.835662,7620.4,196.8,False,283.51,-37.389
4aca4f,NSZ46M,,,1777659418,60.974546,18.834149,7582.8,196.7,False,283.51,-37.586
4aca4f,NSZ46M,,,1777659419,60.972121,18.832529,7545.1,198.0,False,283.51,-37.785
4aca4f,NSZ46M,,,1777659420,60.969682,18.831003,7507.1,196.9,False,283.51,-37.986
4aca4f,NSZ46M,,,1777659421,60.967246,18.829456,7468.9,197.1,False,283.51,-38.189
4aca4f,NSZ46M,,,1777659422,60.964808,18.827916,7430.5,197.0,False,283.51,-38.395
4aca4f,NSZ46M,,,1777659423,60.962369,18.826383,7391.9,197.0,False,283.51,-38.603
4aca4f,NSZ46M,,,1777659424,60.959933,18.824836,7353.1,197.1,False,283.51,-38.813
4aca4f,NSZ46M,,,1777659425,60.9575,18.823266,7314.0,197.4,False,283.51,-39.025
4aca4f,NSZ46M,,,1777659426,60.955065,18.821707,7274.8,197.3,False,283.51,-39.24
4aca4f,NSZ46M,,,1777659427,60.952623,18.820175,7235.3,196.9,False,283.89,-39.509
4aca4f,NSZ46M,,,1777659428,60.950194,18.8186,7195.8,197.5,False,283.22,-39.468
4aca4f,NSZ46M,,,1777659429,60.947764,18.817073,7156.6,197.0,False,282.56,-39.22
4aca4f,NSZ46M,,,1777659430,60.945339,18.815548,7117.6,197.0,False,281.9,-38.987
4aca4f,NSZ46M,,,1777659431,60.942924,18.813999,7078.8,197.3,False,281.24,-38.768
4aca4f,NSZ46M,,,1777659432,60.940518,18.812432,7040.3,197.6,False,280.59,-38.56
4aca4f,NSZ46M,,,1777659433,60.938108,18.810934,7001.9,196.8,False,279.95,-38.362
4aca4f,NSZ46M,,,1777659434,60.93571,18.809398,6963.8,197.3,False,279.31,-38.173
4aca4f,NSZ46M,,,1777659435,60.933314,18.80789,6925.8,197.0,False,278.68,-37.992
4aca4f,NSZ46M,,,1777659436,60.93092,18.806403,6887.9,196.8,False,278.05,-37.817
4aca4f,NSZ46M,,,1777659437,60.928544,18.804834,6850.3,197.8,False,277.42,-37.648
4aca4f,NSZ46M,,,1777659438,60.92616,18.803362,6812.8,196.7,False,276.8,-37.485
4aca4f,NSZ46M,,,1777659439,60.923795,18.801803,6775.5,197.8,False,276.18,-37.326
4aca4f,NSZ46M,,,1777659440,60.921382,18.800315,6738.0,196.7,False,280.13,-37.513
4aca4f,NSZ46M,,,1777659441,60.918981,18.798787,6700.6,197.2,False,279.5,-37.351
