icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4acac5,SWE41B,,,1776932100,59.3565,18.1959,5288.28,177.17,0,208.6,12.68
4acac5,SWE41B,,,1776932160,59.2461,18.2067,6080.76,177.17,0,208.09,12.35
4acac5,SWE41B,,,1776932220,59.1334,18.217,6797.04,177.34,0,210.63,18.53
4acac5,SWE41B,,,1776932280,59.02,18.2274,7566.66,177.25,0,214.26,11.38
4acac5,SWE41B,,,1776932340,58.9027,18.247,8199.12,173.05,0,225.44,8.45
4acac5,SWE41B,,,1776932400,58.7775,18.2738,8526.78,173.87,0,245.77,0.98
4acac5,SWE41B,,,1776932460,58.6438,18.3013,8534.4,173.83,0,248.89,0.0
4cadda,SAS864,,,1776932100,59.5823,17.9339,266.7,16.34,0,62.19,-2.93
4cadda,SAS864,,,1776932160,59.6154,17.9466,76.2,11.41,0,59.83,-4.23
4cafd6,SAS80A,,,1776932100,59.4715,17.6372,1524.0,155.18,0,128.67,-3.58
4cafd6,SAS80A,,,1776932160,59.408,17.694,1432.56,153.43,0,126.54,-4.23
4cafd6,SAS80A,,,1776932220,59.3817,17.7979,1287.78,97.52,0,110.01,-1.3
4cafd6,SAS80A,,,1776932280,59.4168,17.8755,1234.44,16.31,0,100.77,-1.63
4cafd6,SAS80A,,,1776932340,59.4695,17.894,1043.94,9.31,0,95.4,-5.2
4cafd6,SAS80A,,,1776932400,59.5191,17.912,685.8,10.64,0,86.37,-5.53
4cafd6,SAS80A,,,1776932460,59.5608,17.9269,434.34,9.72,0,76.2,-3.58
4cafd6,SAS80A,,,1776932520,59.5965,17.9399,205.74,9.39,0,66.22,-2.6
4cafd6,SAS80A,,,1776932580,59.6305,17.9522,7.62,10.87,0,65.48,-0.98
4ab566,SAS45H,,,1776932100,59.1072,17.986,3147.06,8.06,0,117.42,-6.83
4ab566,SAS45H,,,1776932160,59.1667,17.963,2720.34,334.22,0,117.11,-7.48
4ab566,SAS45H,,,1776932220,59.224,17.9091,2293.62,333.66,0,118.25,-7.15
4ab566,SAS45H,,,1776932280,59.2841,17.8736,1874.52,344.09,0,118.22,-5.85
4ab566,SAS45H,,,1776932340,59.3461,17.8509,1569.72,6.53,0,117.54,-4.55
4ab566,SAS45H,,,1776932400,59.4072,17.8716,1394.46,10.68,0,110.99,-3.58
4ab566,SAS45H,,,1776932460,59.4632,17.892,1074.42,10.69,0,102.61,-5.85
4ab566,SAS45H,,,1776932520,59.5143,17.9101,731.52,10.42,0,91.01,-4.55
4ab566,SAS45H,,,1776932580,59.5599,17.9268,449.58,11.01,0,78.09,-0.65
4ab566,SAS45H,,,1776932640,59.5929,17.9388,213.36,9.21,0,57.85,-2.93
4ab566,SAS45H,,,1776932700,59.6229,17.9495,38.1,10.4,0,57.01,-2.28
4cae75,SAS41K,,,1776932100,59.3088,17.1534,6256.02,215.4,0,244.24,9.43
4cae75,SAS41K,,,1776932160,59.2017,17.0025,6835.14,218.22,0,249.47,8.78
4cae75,SAS41K,,,1776932220,59.0964,16.8322,7345.68,219.78,0,255.7,8.78
4cae75,SAS41K,,,1776932280,58.9899,16.6609,7818.12,219.54,0,260.18,6.18
4cae75,SAS41K,,,1776932340,58.8819,16.4883,8282.94,219.5,0,262.03,12.35
4cae75,SAS41K,,,1776932400,58.7737,16.3168,8846.82,219.34,0,258.08,8.45
4d2262,RYR4618,,,1776932280,59.6686,18.0181,472.44,75.73,0,91.83,10.73
4d2262,RYR4618,,,1776932340,59.7029,18.0849,1249.68,343.86,0,105.5,16.26
4d2262,RYR4618,,,1776932400,59.7599,18.0381,2026.92,322.77,0,131.8,19.51
4d2262,RYR4618,,,1776932460,59.7592,17.9013,3116.58,238.32,0,154.76,17.88
4d2262,RYR4618,,,1776932520,59.6884,17.7807,3688.08,203.71,0,198.33,12.68
4d2262,RYR4618,,,1776932580,59.5878,17.6949,4617.72,203.1,0,205.82,15.93
4d2262,RYR4618,,,1776932640,59.4837,17.6064,5417.82,203.57,0,216.1,13.0
4d2262,RYR4618,,,1776932700,59.375,17.5131,6134.1,203.59,0,226.23,12.68
4d2262,RYR4618,,,1776932760,59.262,17.4172,6858.0,203.32,0,231.36,11.7
4d2262,RYR4618,,,1776932820,59.1457,17.3195,7482.84,203.35,0,237.57,9.43
4d2262,RYR4618,,,1776932880,59.0344,17.1963,8031.48,218.97,0,238.86,8.78
4d2262,RYR4618,,,1776932940,58.9342,17.0352,8519.16,219.62,0,244.44,8.13
4d2262,RYR4618,,,1776933000,58.8325,16.8727,8991.6,219.46,0,248.52,7.15
