icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4ac9ed,SAS2690,,,1776892320,59.3328,17.8047,1722.12,10.26,0,127.04,-6.83
4ac9ed,SAS2690,,,1776892380,59.3965,17.8274,1394.46,9.8,0,114.85,-4.23
4ac9ed,SAS2690,,,1776892440,59.4522,17.8467,1188.72,10.06,0,97.18,-4.88
4ac9ed,SAS2690,,,1776892500,59.5,17.8638,883.92,10.18,0,81.54,-4.55
4ac9ed,SAS2690,,,1776892560,59.5393,17.878,640.08,10.2,0,72.66,-4.55
4ac9ed,SAS2690,,,1776892620,59.5749,17.8908,419.1,10.53,0,59.13,-5.2
4ac9ed,SAS2690,,,1776892680,59.6043,17.9013,228.6,9.98,0,56.41,-2.93
4ac9ed,SAS2690,,,1776892740,59.6348,17.9124,45.72,10.35,0,60.14,-3.25
4cad91,SAS1558,,,1776892320,59.4628,16.9658,2766.06,86.38,0,171.14,-15.61
4cad91,SAS1558,,,1776892380,59.4687,17.1381,2430.78,86.52,0,152.56,-2.6
4cad91,SAS1558,,,1776892440,59.4722,17.2891,2057.4,87.06,0,140.63,-12.03
4cad91,SAS1558,,,1776892500,59.4766,17.4359,1615.44,87.39,0,135.44,-7.15
4cad91,SAS1558,,,1776892560,59.4777,17.5768,1303.02,93.56,0,132.47,-3.9
4cad91,SAS1558,,,1776892620,59.4721,17.7052,1150.62,95.61,0,115.79,-2.28
4cad91,SAS1558,,,1776892680,59.4692,17.8137,998.22,65.25,0,87.24,-2.28
4cad91,SAS1558,,,1776892740,59.5018,17.8637,853.44,13.94,0,74.74,-2.6
4cad91,SAS1558,,,1776892800,59.5399,17.8782,632.46,10.27,0,66.4,-3.9
4cad91,SAS1558,,,1776892860,59.574,17.8904,419.1,10.27,0,66.4,-3.58
4cad91,SAS1558,,,1776892920,59.6031,17.9008,236.22,10.01,0,53.28,-3.58
4cad91,SAS1558,,,1776892980,59.6316,17.9112,60.96,11.0,0,56.6,-3.25
4d2262,RYR4623,,,1776892320,59.5891,17.8961,304.8,7.52,0,55.0,-4.88
4d2262,RYR4623,,,1776892380,59.6206,17.9073,121.92,9.85,0,63.18,-2.28
