icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
4ab594,SEMLT,,,1776863640,58.9552,17.5288,891.54,61.52,0,55.02,-0.33
4ab594,SEMLT,,,1776863700,58.9698,17.5803,891.54,61.77,0,55.47,0.33
4ab594,SEMLT,,,1776863760,58.9842,17.631,899.16,65.38,0,54.33,0.33
4ab594,SEMLT,,,1776863820,58.998,17.6846,891.54,67.09,0,54.18,0.0
4ab594,SEMLT,,,1776863880,59.01,17.7365,891.54,65.87,0,54.11,0.98
4ab594,SEMLT,,,1776863940,59.0227,17.7912,883.92,67.54,0,57.89,0.98
4ab594,SEMLT,,,1776864000,59.0359,17.8429,891.54,58.28,0,53.82,-0.33
4ab594,SEMLT,,,1776864060,59.0511,17.8893,891.54,57.7,0,52.95,-0.65
4ab594,SEMLT,,,1776864120,59.0659,17.9377,891.54,61.0,0,54.11,0.33
4ab594,SEMLT,,,1776864180,59.0801,17.9848,891.54,59.33,0,51.44,0.65
4ab594,SEMLT,,,1776864240,59.0942,18.033,876.3,60.79,0,54.81,-0.65
4ab594,SEMLT,,,1776864300,59.1091,18.0775,754.38,26.04,0,50.39,-5.53
4ab594,SEMLT,,,1776864360,59.1203,18.042,518.16,278.94,0,46.35,-5.2
4ab594,SEMLT,,,1776864420,59.1237,17.9937,396.24,275.38,0,43.92,-0.65
4ab594,SEMLT,,,1776864480,59.126,17.9488,525.78,275.97,0,44.48,2.93
4ab594,SEMLT,,,1776864540,59.128,17.9038,670.56,275.51,0,42.9,3.25
4ab594,SEMLT,,,1776864600,59.1298,17.8597,815.34,274.13,0,42.81,2.6
4ab594,SEMLT,,,1776864660,59.1309,17.8149,891.54,273.33,0,44.32,0.0
4ab594,SEMLT,,,1776864720,59.1323,17.7678,891.54,272.57,0,45.83,-0.33
4ab594,SEMLT,,,1776864780,59.1335,17.7211,891.54,272.79,0,42.23,0.0
4ab594,SEMLT,,,1776864840,59.1351,17.6765,891.54,274.82,0,42.85,1.63
4ab594,SEMLT,,,1776864900,59.1369,17.6271,891.54,273.61,0,48.97,0.98
4ab594,SEMLT,,,1776864960,59.1446,17.5807,883.92,289.82,0,47.03,-0.65
4ab594,SEMLT,,,1776865020,59.1531,17.5373,891.54,291.04,0,42.99,0.0
4ab594,SEMLT,,,1776865080,59.1613,17.4958,891.54,290.22,0,41.67,0.65
4ab594,SEMLT,,,1776865140,59.17,17.4539,883.92,294.23,0,45.13,-0.65
4ab594,SEMLT,,,1776865200,59.1795,17.4104,891.54,292.67,0,44.04,0.33
4ab594,SEMLT,,,1776865260,59.189,17.3687,899.16,293.96,0,45.6,-0.98
4ab594,SEMLT,,,1776865320,59.1979,17.3273,891.54,288.43,0,39.04,0.0
4ab594,SEMLT,,,1776865380,59.2052,17.2872,883.92,291.4,0,40.89,0.0
4ab594,SEMLT,,,1776865440,59.214,17.2471,883.92,293.2,0,43.1,0.0
4ac9e4,SAS987P,,,1776863640,59.5604,17.9269,441.96,9.96,0,77.3,-3.58
4ac9e4,SAS987P,,,1776863700,59.5965,17.9399,213.36,10.47,0,62.26,-2.93
4ac9e4,SAS987P,,,1776863760,59.6303,17.9522,15.24,10.3,0,63.27,-1.3
4caf7e,SAS883,,,1776863880,59.671,17.926,419.1,10.57,0,78.5,9.43
4caf7e,SAS883,,,1776863940,59.7077,17.8889,1264.92,267.19,0,105.07,16.26
4caf7e,SAS883,,,1776864000,59.6884,17.7784,2461.26,250.24,0,112.61,16.58
4caf7e,SAS883,,,1776864060,59.6783,17.6441,3238.5,279.36,0,139.21,16.26
4caf7e,SAS883,,,1776864120,59.6917,17.4769,3977.64,278.54,0,173.23,15.93
4caf7e,SAS883,,,1776864180,59.7061,17.2927,5082.54,278.97,0,178.12,16.26
4caf7e,SAS883,,,1776864240,59.721,17.1018,6080.76,278.65,0,184.73,15.28
4cafd8,SAS740,,,1776863700,59.6822,17.9286,411.48,9.92,0,74.68,12.35
4cafd8,SAS740,,,1776863760,59.73,17.947,1005.84,11.48,0,100.79,12.03
4cafd8,SAS740,,,1776863820,59.7631,18.0344,1554.48,98.21,0,147.62,6.83
4cafd8,SAS740,,,1776863880,59.753,18.2084,2125.98,90.86,0,171.33,12.68
4cafd8,SAS740,,,1776863940,59.7052,18.367,2994.66,146.22,0,192.48,12.68
4cafd8,SAS740,,,1776864000,59.6165,18.4817,3771.9,146.81,0,197.34,17.88
4cafd8,SAS740,,,1776864060,59.5274,18.5961,4602.48,147.05,0,198.63,12.03
4cafd8,SAS740,,,1776864120,59.4359,18.7126,5227.32,147.19,0,205.06,12.03
4cafd8,SAS740,,,1776864180,59.3421,18.831,5806.44,147.16,0,210.62,8.78
4cafd8,SAS740,,,1776864240,59.2453,18.9527,6339.84,147.37,0,215.63,9.1
4cafd8,SAS740,,,1776864300,59.1466,19.0759,6797.04,147.38,0,222.34,7.8
4cafd8,SAS740,,,1776864360,59.0439,19.2031,7277.1,147.54,0,226.2,7.8
4cafd8,SAS740,,,1776864420,58.9408,19.3299,7696.2,147.62,0,231.49,7.15
4cafd8,SAS740,,,1776864480,58.8345,19.4595,8107.68,147.66,0,235.63,6.18
4cafd8,SAS740,,,1776864540,58.7261,19.5909,8481.06,147.88,0,239.94,7.15
4cafd8,SAS740,,,1776864600,58.6154,19.7241,8862.06,148.1,0,242.39,7.48
4cafd8,SAS740,,,1776864660,58.5051,19.8558,9197.34,148.11,0,245.39,3.9
4ac9f3,SAS68L,,,1776863640,59.49,17.9016,883.92,10.64,0,94.74,-5.53
