callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
SAS51N,A20N,A320-271N,69.78,322.2,252.42,78.3,627,58.9
NSZ41G,B738,B738W26,95.07,401.19,306.12,76.3,638,58.9
FIN3EJ,A321,A321-131,88.97,366.83,277.86,75.7,576,52.6
LOT4AY,E295,B738W26,88.42,259.45,171.03,65.9,597,57.2
AUA96F,A320,A320-232,82.48,206.27,123.79,60.0,605,57.3
