callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
SAS005,A20N,A320-271N,39.45,392.84,353.39,90.0,339,25.1
RYR305X,B738,B738W26,66.53,313.67,247.14,78.8,425,34.5
AFR11ZB,B738,B738W26,66.12,357.47,291.35,81.5,422,34.2
SCQZ2H,B738,B738W26,0.17,0.0,-0.17,0.0,1,0.0
NSZ4EM,B38M,B738W26,62.34,322.82,260.48,80.7,395,30.8
FIN7PA,E190,EMB-190STD,45.56,295.21,249.65,84.6,341,27.6
JON09,B350,B738W26,66.05,440.63,374.58,85.0,421,33.6
SAS92D,A20N,A320-271N,53.42,226.09,172.67,76.4,470,42.0
THY6QL,B738,B738W26,71.16,301.01,229.85,76.4,460,39.5
