icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
eth715,ETH715,,,1778545380,59.8464,16.7003,3040.38,113.3,0,180.0,0.0
eth715,ETH715,,,1778545440,59.7419,16.9429,3040.38,113.32,0,180.0,0.0
eth715,ETH715,,,1778545500,59.6373,17.1855,3040.38,180.0,0,180.0,0.0
eth715,ETH715,,,1778545560,59.5328,17.1855,3040.38,113.31,0,180.0,0.0
eth715,ETH715,,,1778545620,59.4283,17.428,3040.38,90.0,0,180.0,0.0
eth715,ETH715,,,1778545680,59.4283,17.6706,3040.38,66.7,0,180.0,0.0
eth715,ETH715,,,1778545800,59.5328,17.9132,3040.38,0.0,0,180.0,0.0
eth715,ETH715,,,1778545920,59.6373,17.9132,3040.38,0.0,0,180.0,0.0
fin5la,FIN5LA,,,1778543220,59.7419,19.1261,4122.42,270.0,0,171.21,0.0
fin5la,FIN5LA,,,1778543280,59.7419,18.8835,4122.42,246.68,0,171.21,0.0
fin5la,FIN5LA,,,1778543340,59.6373,18.6409,4122.42,180.0,0,171.21,0.0
fin5la,FIN5LA,,,1778543400,59.5328,18.6409,4122.42,246.69,0,171.21,0.0
fin5la,FIN5LA,,,1778543460,59.4283,18.3984,4122.42,270.0,0,171.21,0.0
fin5la,FIN5LA,,,1778543520,59.4283,18.1558,4122.42,293.3,0,171.21,0.0
fin5la,FIN5LA,,,1778543640,59.5328,17.9132,4122.42,0.0,0,171.21,0.0
fin5la,FIN5LA,,,1778543760,59.6373,17.9132,4122.42,0.0,0,171.21,0.0
nsz2047,NSZ2047,,,1778545260,59.8464,16.7003,4282.44,113.3,0,157.51,0.0
nsz2047,NSZ2047,,,1778545320,59.7419,16.9429,4282.44,113.32,0,157.51,0.0
nsz2047,NSZ2047,,,1778545380,59.6373,17.1855,4282.44,180.0,0,157.51,0.0
nsz2047,NSZ2047,,,1778545440,59.5328,17.1855,4282.44,113.31,0,157.51,0.0
nsz2047,NSZ2047,,,1778545500,59.4283,17.428,4282.44,90.0,0,157.51,0.0
nsz2047,NSZ2047,,,1778545560,59.4283,17.6706,4282.44,66.7,0,157.51,0.0
nsz2047,NSZ2047,,,1778545680,59.5328,17.9132,4282.44,0.0,0,157.51,0.0
nsz2047,NSZ2047,,,1778545800,59.6373,17.9132,4282.44,0.0,0,157.51,0.0
nsz4114,NSZ4114,,,1778544480,59.8464,16.7003,4495.8,113.3,0,180.0,0.0
nsz4114,NSZ4114,,,1778544540,59.7419,16.9429,4495.8,113.32,0,180.0,0.0
nsz4114,NSZ4114,,,1778544600,59.6373,17.1855,4495.8,180.0,0,180.0,0.0
nsz4114,NSZ4114,,,1778544660,59.5328,17.1855,4495.8,113.31,0,180.0,0.0
nsz4114,NSZ4114,,,1778544720,59.4283,17.428,4495.8,90.0,0,180.0,0.0
