icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
blx983p,BLX983P,,,1778551380,59.8464,16.7003,4267.2,113.3,0,159.7,0.0
blx983p,BLX983P,,,1778551500,59.7419,16.9429,4267.2,113.32,0,159.7,0.0
blx983p,BLX983P,,,1778551620,59.6373,17.1855,4267.2,180.0,0,159.7,0.0
blx983p,BLX983P,,,1778551740,59.5328,17.1855,4267.2,113.31,0,159.7,0.0
blx983p,BLX983P,,,1778551860,59.4283,17.428,4267.2,90.0,0,159.7,0.0
blx983p,BLX983P,,,1778551980,59.4283,17.6706,4267.2,66.7,0,159.7,0.0
blx983p,BLX983P,,,1778552100,59.5328,17.9132,4267.2,0.0,0,159.7,0.0
blx983p,BLX983P,,,1778552220,59.6373,17.9132,4267.2,0.0,0,159.7,0.0
fro684,FRO684,,,1778550900,58.801,17.9132,4198.62,270.0,0,166.95,0.0
fro684,FRO684,,,1778551260,58.801,17.6706,4198.62,270.0,0,166.95,0.0
fro684,FRO684,,,1778551560,58.801,17.428,4198.62,293.31,0,166.95,0.0
fro684,FRO684,,,1778551920,58.9055,17.1855,4198.62,0.0,0,166.95,0.0
fro684,FRO684,,,1778552220,59.0101,17.1855,4198.62,66.69,0,166.95,0.0
fro684,FRO684,,,1778552400,59.1146,17.428,4198.62,0.0,0,166.95,0.0
fro684,FRO684,,,1778552640,59.2192,17.428,4198.62,66.7,0,166.95,0.0
fro684,FRO684,,,1778552880,59.3237,17.6706,4198.62,0.0,0,166.95,0.0
fro684,FRO684,,,1778553120,59.4283,17.6706,4198.62,66.7,0,166.95,0.0
fro684,FRO684,,,1778553360,59.5328,17.9132,4198.62,0.0,0,166.95,0.0
fro684,FRO684,,,1778553480,59.6373,17.9132,4198.62,0.0,0,166.95,0.0
jon53,JON53,,,1778547840,59.8464,16.7003,3108.96,113.3,0,135.86,0.0
jon53,JON53,,,1778547960,59.7419,16.9429,3108.96,113.32,0,135.86,0.0
jon53,JON53,,,1778548080,59.6373,17.1855,3108.96,180.0,0,135.86,0.0
jon53,JON53,,,1778548200,59.5328,17.1855,3108.96,113.31,0,135.86,0.0
jon53,JON53,,,1778548320,59.4283,17.428,3108.96,90.0,0,135.86,0.0
jon53,JON53,,,1778548440,59.4283,17.6706,3108.96,66.7,0,135.86,0.0
jon53,JON53,,,1778548560,59.5328,17.9132,3108.96,0.0,0,135.86,0.0
jon53,JON53,,,1778548680,59.6373,17.9132,3108.96,0.0,0,135.86,0.0
nsz2616,NSZ2616,,,1778547780,59.7419,19.1261,4511.04,246.68,0,180.0,0.0
nsz2616,NSZ2616,,,1778547900,59.6373,18.8835,4511.04,246.7,0,180.0,0.0
nsz2616,NSZ2616,,,1778548020,59.5328,18.6409,4511.04,246.69,0,180.0,0.0
nsz2616,NSZ2616,,,1778548140,59.4283,18.3984,4511.04,270.0,0,180.0,0.0
