callsign,icao24,entry,node,lat,lon,alt_m,velocity_ms,heading,vertrate,dist_to_entry_nm,crossing_time
SAS4223,4ab56b,N,9,60.264678955078125,18.70933795797414,3985.26,157.040298159543,199.9189634985841,-4.8768,2.038070421746224,1776842391.0621264
SAS025,4cad93,N,9,60.26480464612023,18.470371791294642,3581.4,183.0408813301036,190.36245909843186,-12.354560000000001,5.078290427515986,1776844836.1418083
SAS073,4caee0,N,9,60.26513051178495,18.38611057826451,3832.86,180.24784619515884,174.9240118114389,-4.8768,7.5875740419118,1776845593.2981958
FIN3EJ,461fa3,E,66,59.76081848144531,19.1279296875,3040.38,149.95402840384196,262.50927087614554,-3.90144,1.1372215617236618,1776843806.6497388
THY4CK,4bb266,E,66,59.64696334580243,18.363079202586206,1173.48,100.80083526647212,28.003683871340694,-0.32512,23.80953560099039,1776844801.0
CTN486,501c4b,S,160,58.80483336367849,17.891510009765625,4709.16,144.17654491233304,357.5459683254729,-3.90144,0.7127415943616896,1776845226.0
SAS2182,4cafd8,S,160,58.80422818458686,17.751983642578125,4968.240000000001,159.3655846004282,49.057663076136684,-9.10336,5.017610332848118,1776845707.0
SAS45H,4ab562,S,160,58.8046875,18.138604933215728,3962.4,130.79125348991664,2.4797637918170983,0.0,7.013592086590999,1776845034.0
SAS58E,4cad97,S,160,58.80446094577595,17.427520751953125,5433.06,167.8018230660668,28.37213751418268,-10.72896,15.106084401724827,1776844365.0
OKPRF,49d5d7,S,160,58.80427473682468,17.40435791015625,4107.18,179.04572870427174,46.62992788538417,-9.42848,15.826281416838784,1776845685.0
SAS864,4cafce,W,45,59.85255432128906,16.697845458984375,5486.400000000001,173.8432560639821,100.74464132661312,-8.45312,0.37684937783438033,1776844885.8124282
SAS51N,4cacb4,W,45,59.71009826660156,16.698028564453125,5661.66,155.3927472000178,51.9919253466678,-5.52704,8.183906283016418,1776844626.9542358
