icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms,cas_ms,mach,fuel_flow_kg_s,cum_fuel_kg,cum_dist_nm
4075fe,BAW770,,,1778572302,59.607073,16.270209,5126.7,58.8,False,236.45,-26.804,195.51,0.6879,0.11413,0.114,0.128
4075fe,BAW770,,,1778572303,59.608173,16.273798,5099.9,58.8,False,236.06,-26.762,195.51,0.6868,0.11429,0.228,0.255
4075fe,BAW770,,,1778572304,59.609272,16.277393,5073.0,58.9,False,236.26,-26.926,196.0,0.6874,0.11414,0.343,0.383
4075fe,BAW770,,,1778572305,59.610365,16.280973,5046.3,58.9,False,235.26,-26.667,195.49,0.6846,0.11464,0.457,0.51
4075fe,BAW770,,,1778572306,59.611459,16.284533,5019.9,58.7,False,234.27,-26.41,194.97,0.6818,0.11513,0.572,0.636
4075fe,BAW770,,,1778572307,59.612539,16.288088,4993.8,59.0,False,233.28,-26.155,194.46,0.6791,0.11563,0.688,0.762
4075fe,BAW770,,,1778572308,59.613641,16.291597,4967.9,58.2,False,232.3,-25.904,193.95,0.6763,0.11613,0.804,0.888
4075fe,BAW770,,,1778572309,59.614733,16.295098,4942.2,58.3,False,231.32,-25.655,193.43,0.6736,0.11662,0.921,1.013
4075fe,BAW770,,,1778572310,59.615809,16.298597,4916.8,58.7,False,230.35,-25.409,192.92,0.6709,0.11712,1.038,1.137
4075fe,BAW770,,,1778572311,59.61687,16.302094,4891.6,59.0,False,229.38,-25.165,192.4,0.6682,0.11761,1.155,1.261
4075fe,BAW770,,,1778572312,59.61792,16.305585,4866.7,59.3,False,228.42,-24.923,191.89,0.6656,0.11811,1.274,1.384
4075fe,BAW770,,,1778572313,59.618991,16.309031,4842.0,58.4,False,227.46,-24.684,191.37,0.6629,0.1186,1.392,1.507
4075fe,BAW770,,,1778572314,59.620079,16.312436,4817.6,57.7,False,226.51,-24.448,190.86,0.6603,0.11909,1.511,1.629
4075fe,BAW770,,,1778572315,59.621115,16.315885,4793.4,59.3,False,225.57,-24.213,190.34,0.6576,0.11958,1.631,1.751
4075fe,BAW770,,,1778572316,59.622159,16.319303,4769.4,58.9,False,224.63,-23.981,189.83,0.655,0.12007,1.751,1.872
4075fe,BAW770,,,1778572317,59.623203,16.322704,4745.6,58.7,False,223.69,-23.752,189.32,0.6524,0.12056,1.871,1.993
4075fe,BAW770,,,1778572318,59.624251,16.32608,4722.1,58.5,False,222.76,-23.524,188.8,0.6498,0.12104,1.992,2.113
4075fe,BAW770,,,1778572319,59.625291,16.329446,4698.8,58.6,False,221.83,-23.299,188.29,0.6472,0.12153,2.114,2.233
4075fe,BAW770,,,1778572320,59.626342,16.33278,4675.7,58.1,False,220.91,-23.076,187.77,0.6447,0.12201,2.236,2.352
4075fe,BAW770,,,1778572321,59.627358,16.336137,4652.9,59.1,False,219.99,-22.855,187.26,0.6421,0.1225,2.359,2.471
4075fe,BAW770,,,1778572322,59.628358,16.339495,4630.2,59.5,False,219.08,-22.637,186.74,0.6396,0.12298,2.482,2.59
4075fe,BAW770,,,1778572323,59.629403,16.342779,4607.8,57.8,False,218.17,-22.42,186.23,0.6371,0.12346,2.605,2.707
