callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
SAS62F,A20N,A320-271N,84.04,448.7,364.66,81.3,758,77.1
BAW778F,A21N,A321-131,94.14,396.84,302.7,76.3,598,58.8
BLX9234,B38M,B738W26,97.28,220.49,123.21,55.9,632,58.8
EWG4BW,A319,A319-131,96.69,284.87,188.18,66.1,625,58.8
NSZ60X,B738,B738W26,94.16,311.87,217.71,69.8,613,58.7
NSZ4528,B38M,B738W26,96.82,237.7,140.88,59.3,629,58.7
