callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
SAS1488,A320,A320-232,58.58,428.41,369.83,86.3,371,26.7
SAS2934,A20N,A320-271N,40.09,395.78,355.69,89.9,341,24.3
RYR6099,B738,B738W26,57.12,437.85,380.73,87.0,354,25.7
RYR4636,B38M,B738W26,57.12,491.4,434.28,88.4,354,25.7
RYR58DF,B738,B738W26,57.12,445.41,388.29,87.2,354,25.7
