callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
RYR305X,B738,B738W26,66.53,274.51,207.98,75.8,425,34.5
AFR11ZB,B738,B738W26,66.12,314.93,248.81,79.0,422,34.1
SCQZ2H,B738,B738W26,0.17,0.0,-0.17,0.0,1,0.0
NSZ4EM,B38M,B738W26,62.34,283.18,220.84,78.0,395,30.8
FIN7PA,E190,EMB-190STD,45.56,262.95,217.39,82.7,341,27.6
