icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms,cas_ms
4aca87,NSZ2047,,,1778157720,59.7205,16.705043,10407.4,0.0,False,265.93,-22.753,165.96
4aca87,NSZ2047,,,1778157721,59.7205,16.709786,10384.6,90.0,False,265.93,-22.822,166.24
4aca87,NSZ2047,,,1778157722,59.7205,16.714529,10361.7,90.0,False,265.93,-22.891,166.52
4aca87,NSZ2047,,,1778157723,59.7205,16.719272,10338.8,90.0,False,265.93,-22.96,166.8
4aca87,NSZ2047,,,1778157724,59.7205,16.724016,10315.7,90.0,False,265.93,-23.031,167.08
4aca87,NSZ2047,,,1778157725,59.7205,16.728759,10292.6,90.0,False,265.93,-23.101,167.36
4aca87,NSZ2047,,,1778157726,59.7205,16.733502,10269.5,90.0,False,265.93,-23.172,167.64
4aca87,NSZ2047,,,1778157727,59.7205,16.738245,10246.2,90.0,False,265.93,-23.244,167.93
4aca87,NSZ2047,,,1778157728,59.7205,16.742988,10222.9,90.0,False,265.93,-23.316,168.21
4aca87,NSZ2047,,,1778157729,59.7205,16.747731,10199.5,90.0,False,265.93,-23.389,168.5
4aca87,NSZ2047,,,1778157730,59.7205,16.752474,10176.1,90.0,False,265.93,-23.462,168.78
4aca87,NSZ2047,,,1778157731,59.7205,16.757217,10152.5,90.0,False,265.93,-23.536,169.07
4aca87,NSZ2047,,,1778157732,59.7205,16.761961,10128.9,90.0,False,265.93,-23.611,169.36
4aca87,NSZ2047,,,1778157733,59.7205,16.766704,10105.2,90.0,False,265.93,-23.685,169.65
4aca87,NSZ2047,,,1778157734,59.7205,16.771447,10081.5,90.0,False,265.93,-23.761,169.94
4aca87,NSZ2047,,,1778157735,59.7205,16.77619,10057.6,90.0,False,265.93,-23.837,170.24
4aca87,NSZ2047,,,1778157736,59.7205,16.780933,10033.7,90.0,False,265.93,-23.914,170.53
4aca87,NSZ2047,,,1778157737,59.7205,16.785676,10009.7,90.0,False,265.93,-23.991,170.83
4aca87,NSZ2047,,,1778157738,59.7205,16.790419,9985.7,90.0,False,265.93,-24.068,171.12
4aca87,NSZ2047,,,1778157739,59.7205,16.795162,9961.5,90.0,False,265.93,-24.147,171.42
4aca87,NSZ2047,,,1778157740,59.7205,16.799905,9937.3,90.0,False,265.93,-24.226,171.72
4aca87,NSZ2047,,,1778157741,59.7205,16.804649,9913.0,90.0,False,265.93,-24.305,172.02
4aca87,NSZ2047,,,1778157742,59.7205,16.809392,9888.6,90.0,False,265.93,-24.385,172.32
4aca87,NSZ2047,,,1778157743,59.7205,16.814135,9864.1,90.0,False,265.93,-24.466,172.62
4aca87,NSZ2047,,,1778157744,59.7205,16.818878,9839.6,90.0,False,265.93,-24.547,172.93
4aca87,NSZ2047,,,1778157745,59.7205,16.823621,9815.0,90.0,False,265.93,-24.629,173.23
4aca87,NSZ2047,,,1778157746,59.7205,16.828364,9790.2,90.0,False,265.93,-24.711,173.54
4aca87,NSZ2047,,,1778157747,59.7205,16.833107,9765.4,90.0,False,265.93,-24.794,173.85
4aca87,NSZ2047,,,1778157748,59.7205,16.837853,9740.8,90.0,False,266.06,-24.651,173.45
4aca87,NSZ2047,,,1778157749,59.7205,16.842598,9716.1,90.0,False,266.06,-24.733,173.76
4aca87,NSZ2047,,,1778157750,59.7205,16.847343,9691.2,90.0,False,266.06,-24.816,174.07
4aca87,NSZ2047,,,1778157751,59.7205,16.852089,9666.3,90.0,False,266.06,-24.899,174.38
4aca87,NSZ2047,,,1778157752,59.7205,16.856834,9641.4,90.0,False,266.06,-24.984,174.69
4aca87,NSZ2047,,,1778157753,59.7205,16.861579,9616.3,90.0,False,266.06,-25.068,175.0
4aca87,NSZ2047,,,1778157754,59.7205,16.866325,9591.1,90.0,False,266.06,-25.154,175.31
4aca87,NSZ2047,,,1778157755,59.7205,16.87107,9565.9,90.0,False,266.06,-25.24,175.62
4aca87,NSZ2047,,,1778157756,59.7205,16.875806,9540.6,90.0,False,265.52,-25.326,175.94
4aca87,NSZ2047,,,1778157757,59.7205,16.880542,9515.2,90.0,False,265.52,-25.413,176.25
4aca87,NSZ2047,,,1778157758,59.7205,16.885277,9489.7,90.0,False,265.52,-25.501,176.57
4aca87,NSZ2047,,,1778157759,59.7205,16.890013,9464.1,90.0,False,265.52,-25.59,176.89
4aca87,NSZ2047,,,1778157760,59.7205,16.894749,9438.4,90.0,False,265.52,-25.68,177.21
4aca87,NSZ2047,,,1778157761,59.7205,16.899485,9412.6,90.0,False,265.52,-25.77,177.54
4aca87,NSZ2047,,,1778157762,59.7205,16.90422,9386.8,90.0,False,265.52,-25.861,177.86
4aca87,NSZ2047,,,1778157763,59.7205,16.908956,9360.8,90.0,False,265.52,-25.952,178.19
4aca87,NSZ2047,,,1778157764,59.7205,16.913692,9334.8,90.0,False,265.52,-26.044,178.51
4aca87,NSZ2047,,,1778157765,59.7205,16.918428,9308.6,90.0,False,265.52,-26.137,178.84
4aca87,NSZ2047,,,1778157766,59.7205,16.923164,9282.4,90.0,False,265.52,-26.231,179.17
4aca87,NSZ2047,,,1778157767,59.7205,16.927899,9256.1,90.0,False,265.52,-26.325,179.5
4aca87,NSZ2047,,,1778157768,59.7205,16.932635,9229.6,90.0,False,265.52,-26.421,179.83
4aca87,NSZ2047,,,1778157769,59.7205,16.937371,9203.1,90.0,False,265.52,-26.516,180.17
4aca87,NSZ2047,,,1778157770,59.7205,16.942107,9176.5,90.0,False,265.52,-26.613,180.5
4aca87,NSZ2047,,,1778157771,59.71921,16.945895,9149.8,124.0,False,265.52,-26.71,180.84
4aca87,NSZ2047,,,1778157772,59.71766,16.949492,9123.0,130.5,False,265.52,-26.809,181.18
4aca87,NSZ2047,,,1778157773,59.716111,16.95309,9096.1,130.5,False,265.52,-26.907,181.52
4aca87,NSZ2047,,,1778157774,59.714561,16.956687,9069.1,130.5,False,265.52,-27.007,181.86
4aca87,NSZ2047,,,1778157775,59.713012,16.960285,9042.0,130.5,False,265.52,-27.108,182.21
4aca87,NSZ2047,,,1778157776,59.711462,16.963882,9014.8,130.5,False,265.52,-27.209,182.55
4aca87,NSZ2047,,,1778157777,59.709912,16.96748,8987.5,130.5,False,265.52,-27.311,182.9
4aca87,NSZ2047,,,1778157778,59.708363,16.971077,8960.0,130.5,False,265.52,-27.414,183.25
4aca87,NSZ2047,,,1778157779,59.706813,16.974675,8932.5,130.5,False,265.52,-27.518,183.6
4aca87,NSZ2047,,,1778157780,59.705263,16.978272,8904.9,130.5,False,265.52,-27.622,183.95
4aca87,NSZ2047,,,1778157781,59.703714,16.98187,8877.2,130.5,False,265.52,-27.728,184.3
4aca87,NSZ2047,,,1778157782,59.702164,16.985467,8849.3,130.5,False,265.52,-27.834,184.65
4aca87,NSZ2047,,,1778157783,59.700615,16.989065,8821.4,130.5,False,265.52,-27.941,185.01
4aca87,NSZ2047,,,1778157784,59.699065,16.992662,8793.4,130.5,False,265.52,-28.049,185.37
4aca87,NSZ2047,,,1778157785,59.697515,16.99626,8765.2,130.5,False,265.52,-28.158,185.73
4aca87,NSZ2047,,,1778157786,59.695966,16.999857,8736.9,130.5,False,265.52,-28.268,186.09
4aca87,NSZ2047,,,1778157787,59.694416,17.003454,8708.5,130.5,False,265.52,-28.378,186.45
4aca87,NSZ2047,,,1778157788,59.692867,17.007052,8680.1,130.5,False,265.52,-28.49,186.82
4aca87,NSZ2047,,,1778157789,59.691317,17.010649,8651.5,130.5,False,265.52,-28.603,187.19
4aca87,NSZ2047,,,1778157790,59.689748,17.014291,8623.3,130.5,False,268.79,-28.122,185.96
4aca87,NSZ2047,,,1778157791,59.68818,17.017933,8595.1,130.5,False,268.79,-28.231,186.32
4aca87,NSZ2047,,,1778157792,59.686611,17.021575,8566.8,130.5,False,268.79,-28.341,186.68
4aca87,NSZ2047,,,1778157793,59.685042,17.025217,8538.3,130.5,False,268.79,-28.451,187.05
4aca87,NSZ2047,,,1778157794,59.683473,17.028858,8509.7,130.5,False,268.79,-28.563,187.41
4aca87,NSZ2047,,,1778157795,59.681905,17.0325,8481.1,130.5,False,268.79,-28.675,187.78
4aca87,NSZ2047,,,1778157796,59.680336,17.036142,8452.3,130.5,False,268.79,-28.788,188.15
4aca87,NSZ2047,,,1778157797,59.678767,17.039784,8423.4,130.5,False,268.79,-28.903,188.52
4aca87,NSZ2047,,,1778157798,59.677199,17.043426,8394.4,130.5,False,268.79,-29.018,188.89
4aca87,NSZ2047,,,1778157799,59.67563,17.047067,8365.2,130.5,False,268.79,-29.134,189.26
4aca87,NSZ2047,,,1778157800,59.674061,17.050709,8336.0,130.5,False,268.79,-29.251,189.64
4aca87,NSZ2047,,,1778157801,59.672492,17.054351,8306.6,130.5,False,268.79,-29.369,190.02
