icao24,callsign,est_departure,est_arrival,time,lat,lon,baro_alt_m,true_track,on_ground,velocity_ms,vertical_rate_ms
bel4bp,BEL4BP,,,1777299840,59.8612,16.6503,6431.28,180.0,0,180.0,0.0
bel4bp,BEL4BP,,,1777299900,59.7567,16.6503,6431.28,113.32,0,180.0,0.0
bel4bp,BEL4BP,,,1777299960,59.6521,16.8929,6431.28,113.3,0,180.0,0.0
bel4bp,BEL4BP,,,1777300020,59.5476,17.1355,6431.28,113.31,0,180.0,0.0
bel4bp,BEL4BP,,,1777300080,59.4431,17.378,6431.28,90.0,0,180.0,0.0
bel4bp,BEL4BP,,,1777300140,59.4431,17.6206,6431.28,66.7,0,180.0,0.0
bel4bp,BEL4BP,,,1777300200,59.5476,17.8632,6431.28,0.0,0,180.0,0.0
bel4bp,BEL4BP,,,1777300320,59.6521,17.8632,6431.28,0.0,0,180.0,0.0
cao3061,CAO3061,,,1777300860,59.7567,19.0761,1524.0,180.0,0,82.0,0.0
cao3061,CAO3061,,,1777301040,59.6521,19.0761,1524.0,180.0,0,82.0,0.0
cao3061,CAO3061,,,1777301220,59.5476,19.0761,1524.0,180.0,0,82.0,0.0
cao3061,CAO3061,,,1777301400,59.4431,19.0761,1524.0,180.0,0,82.0,0.0
cao3061,CAO3061,,,1777301580,59.3385,19.0761,1524.0,246.7,0,82.0,0.0
cao3061,CAO3061,,,1777301760,59.234,18.8335,1524.0,270.0,0,82.0,0.0
cao3061,CAO3061,,,1777301940,59.234,18.5909,1524.0,270.0,0,82.0,0.0
cao3061,CAO3061,,,1777302120,59.234,18.3484,1524.0,293.3,0,82.0,0.0
cao3061,CAO3061,,,1777302300,59.3385,18.1058,1524.0,0.0,0,82.0,0.0
cao3061,CAO3061,,,1777302480,59.4431,18.1058,1524.0,293.3,0,82.0,0.0
cao3061,CAO3061,,,1777302660,59.5476,17.8632,1524.0,0.0,0,82.0,0.0
cao3061,CAO3061,,,1777302840,59.6521,17.8632,1524.0,0.0,0,82.0,0.0
fin7wg,FIN7WG,,,1777299900,59.7567,19.0761,13106.4,180.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777300080,59.6521,19.0761,13106.4,180.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777300260,59.5476,19.0761,13106.4,180.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777300440,59.4431,19.0761,13106.4,180.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777300620,59.3385,19.0761,13106.4,246.7,0,180.0,0.0
fin7wg,FIN7WG,,,1777300800,59.234,18.8335,13106.4,270.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777300980,59.234,18.5909,13106.4,270.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777301160,59.234,18.3484,13106.4,293.3,0,180.0,0.0
fin7wg,FIN7WG,,,1777301340,59.3385,18.1058,13106.4,0.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777301520,59.4431,18.1058,13106.4,293.3,0,180.0,0.0
fin7wg,FIN7WG,,,1777301700,59.5476,17.8632,13106.4,0.0,0,180.0,0.0
fin7wg,FIN7WG,,,1777301880,59.6521,17.8632,13106.4,0.0,0,180.0,0.0
fin927,FIN927,,,1777299720,59.7567,19.0761,12192.0,180.0,0,180.0,0.0
fin927,FIN927,,,1777299900,59.6521,19.0761,12192.0,180.0,0,180.0,0.0
fin927,FIN927,,,1777300080,59.5476,19.0761,12192.0,180.0,0,180.0,0.0
fin927,FIN927,,,1777300260,59.4431,19.0761,12192.0,180.0,0,180.0,0.0
