callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
NOZ8WQ,B38M,B738W26,114.6,397.59,282.99,71.2,792,71.5
BTI1X9,BCS3,A319-131,91.34,293.57,202.23,68.9,600,52.6
ASL82Y,A319,A319-131,82.42,290.47,208.05,71.6,551,50.3
RYR43ZZ,B738,B738W26,85.24,206.01,120.77,58.6,558,50.3
NSZ5354,B738,B738W26,83.96,212.96,129.0,60.6,551,50.3
