callsign,icao24,entry,node,lat,lon,alt_m,velocity_ms,heading,vertrate,dist_to_entry_nm,crossing_time
SAS68L,4cae75,N,9,60.26591491699219,18.390829152074353,3436.6200000000003,180.85395705455025,185.3862502702882,-6.502400000000001,10.677512138932624,1777640838.8598495
NSZ4CD,4aca82,N,9,60.2655029296875,18.389543805803573,3870.96,159.52492864699974,184.80967471203175,-7.80288,10.686742380388939,1777640605.6362839
NSZ2614,4792d3,E,66,59.66651916503906,19.12738037109375,3543.3,160.0549297662443,253.9534196046859,-9.7536,3.0334425942707917,1777641616.5179653
SAS1812,4cadda,E,66,59.57974191439354,18.22044635641164,2415.54,130.9601045300795,10.868525340168706,-4.22656,27.603522223151852,1777640401.0
NJE717F,490d82,S,160,58.805328369140625,17.652371314264112,3581.4,157.162431507224,35.40686573726966,-8.45312,11.277172736147712,1777640567.0
EWG2XZ,3c5eea,S,160,58.80515922934322,17.523284912109375,6164.58,223.21179171617112,25.383862263751354,-20.15744,14.44151557890601,1777639098.0
SWR9PX,4b1698,S,160,58.80483336367849,17.520721435546875,6111.240000000001,222.74712333166028,25.44058832410963,-13.329920000000001,14.498292397753325,1777639502.0
SAS987P,4cad93,S,160,58.80534543829449,17.38970947265625,6736.08,196.72556497935057,29.447533180799297,-15.93088,18.08768226257639,1777639143.0
SAS96T,47ba1d,W,45,59.72428661281779,16.698555781923492,4358.64,177.9418590508152,55.482945776612475,-8.45312,0.23340075651635306,1777641588.6993594
RYR6802,4d2220,W,45,59.673544673596396,16.69969229862608,4282.4400000000005,180.4518204089209,44.07595464722729,-8.45312,2.8192793736776602,1777641488.2570012
4ad996,4ad996,W,45,59.65470886230469,16.660491943359375,304.8,48.54618071955898,189.76177477504226,-0.32512,4.13022042196211,1777641119.848796
SAS51D,4cad97,W,45,59.80201721191406,16.69775390625,3779.52,187.58803847910747,80.84766095059801,-10.72896,4.89493609996826,1777639395.6952534
SAS55A,4cad89,W,45,59.621219958289196,16.69874520137392,4572.0,188.6221395946643,35.900994288947665,-10.07872,5.961005478323984,1777640056.9120257
NSZ2047,4784c2,W,45,59.83140331203654,16.699881718076508,4015.7400000000002,191.22513895333196,93.54748938019664,-6.827520000000001,6.658697554873752,1777638907.0918183
NOZ816,4acb02,W,45,59.852325439453125,16.69921875,4114.8,174.03800950363132,101.07742913771855,-8.128,7.914927068767463,1777642180.319193
DLH804,3c6753,W,45,59.52913963188559,16.699502879175647,4434.84,211.43710984335598,63.87136090168718,-14.305280000000002,11.489389469532663,1777641311.2158067
SAS496,4cafd6,W,45,59.81473761089777,17.512775289601294,2278.38,155.03980035431655,87.14708868921365,-5.8521600000000005,25.204931667919876,1777638900.0
