callsign,actype,bada_model,cdo_fuel_kg,orig_fuel_kg,fuel_saving_kg,fuel_saving_pct,duration_s,distance_nm
SAS864,A20N,A320-271N,44.69,318.82,274.13,86.0,381,30.8
SAS80A,A20N,A320-271N,54.66,52.53,-2.13,-4.1,473,39.9
