callsign,icao24,entry,node,lat,lon,alt_m,velocity_ms,heading,vertrate,dist_to_entry_nm
FIN4PC,461f36,N,9,60.4305,19.7287,11582.4,225.54,263.98,0.0,34.98603019585688
CAO3061,780005,E,66,59.5847,18.6653,1706.88,135.69,250.74,-7.8,16.17925335718096
SAS711,4ca1cc,E,66,59.7585,19.7783,6118.86,177.88,253.19,-8.13,21.234661674492603
FIN4NR,461e14,E,66,59.5415,18.2183,11582.4,223.09,254.07,0.33,29.054734808264268
SEMNX,4ab5d8,S,160,59.1617,18.0201,1143.0,80.34,57.02,-0.98,21.327555417599488
SAS2132,4ab56f,S,160,58.3534,16.7458,5181.6,115.37,51.7,0.0,44.649149262936746
RYR77PM,4ca801,S,160,58.1298,16.809,10241.28,220.95,38.95,-12.35,52.836552473472324
SETTB,4ad282,W,45,59.9837,15.508,1706.88,45.28,178.7,-0.33,35.15008030968274
