callsign,icao24,entry,node,lat,lon,alt_m,velocity_ms,heading,vertrate,dist_to_entry_nm,crossing_time
FNF238,46788b,N,9,60.26463317871094,18.595118029364222,4846.320000000001,185.56887170344308,234.59157447236475,-19.182080000000003,1.3633778348412917,1776233998.030567
SAS83L,4780c7,N,9,60.26582336425781,18.390923861799568,4572.0,148.36069059091085,182.9814612199822,-8.77824,7.444453641907414,1776233229.8793995
SAS025,4cad93,N,9,60.09086608886719,18.45703125,3909.0600000000004,146.25508110803264,193.00972245450168,-4.8768,11.787621088764833,1776233100.0
ABF1,4631cc,E,66,59.66656494140625,19.126922607421875,4655.820000000001,176.66114822128492,253.94001269283933,-4.8768,4.523219978700651,1776235904.2722747
NSZ6RD,4aca85,E,66,59.66656183792372,19.12757610452586,5097.780000000001,157.5148225687693,254.46587225867768,-6.1772800000000005,4.5235586359589295,1776233486.8889105
SAS65A,4ab562,S,160,58.80469370696504,17.90313720703125,3825.2400000000002,146.69684347512288,352.9497497411269,-5.8521600000000005,0.3835654005365028,1776234469.0
ASL96K,502d7b,S,160,58.80450439453125,17.884678994455644,4290.06,180.20526131471232,6.556946498163389,-11.3792,0.9116199246399368,1776235362.0
RYR5W,4ca27c,S,160,58.80408852787341,17.884002685546875,4411.9800000000005,176.99565253442412,12.420429945256576,-9.10336,0.9267862599244022,1776233839.0
AUA96F,44022d,S,160,58.80482482910156,17.884324596774196,4312.92,194.18472287823593,9.761774775042246,-12.029440000000001,0.9269217249668986,1776236383.0
VKG4984,45d96f,S,160,58.80441439353813,17.866790771484375,4671.06,182.2388371825487,37.77568430595466,-11.05408,1.4578198862619849,1776233273.0
NOZ804,4792a6,W,45,59.84900005793167,16.732840702451508,4130.04,153.96579261956143,100.78429786756261,-10.07872,0.9937121002900957,1776233100.0
SAS60P,4ac9e7,W,45,59.79780578613281,16.698028564453125,3962.4,156.29787453778,127.51110079835995,-13.004800000000001,2.9184241281589918,1776236239.9762468
DAL204,a0f44c,W,45,59.56782454151218,17.098799080684266,2987.04,134.92268562076492,114.31739441301737,-6.1772800000000005,20.62534695091615,1776233100.0
LNBOG,47a985,W,45,59.470367431640625,16.70013427734375,2247.9,99.81406826607521,90.88594659385424,-3.2512000000000003,22.577167867627605,1776235274.0860555
